time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,3.6241778801629043,1.9216305217054368,5.232426770650553,12.011013444820753,0.0
2018,3.693468326021859,1.9633228952103976,5.336947008446914,12.25108261651759,0.0
2019,3.7516444173685306,1.9984376632246754,5.424692130040242,12.452620795576992,0.0
2020,3.750792952883966,1.99798695879407,5.42346344426283,12.44980037225291,0.0
2021,3.961478184921559,2.125723406449155,5.7409618909238285,13.17903765330658,0.0
2022,4.020863563391423,2.1619671064562964,5.830468139176305,13.384617117745778,0.0
2023,4.066820267359268,2.190116624680752,5.899748691125322,13.543741846663751,0.0
2024,4.1519488684464125,2.2423247296062168,6.0279901697798755,13.838285326157541,0.0
2025,4.239435696624448,2.296175959760548,6.159755693770765,14.140920748299845,0.0
2026,4.317096390064234,2.3441834710111156,6.276715474246943,14.409549382002256,0.0
2027,4.39474414140017,2.392379991251516,6.393638791939416,14.678092452522627,0.0
2028,4.472382482891957,2.4407874733181565,6.510531007232989,14.946562073760578,0.0
2029,4.550014814029907,2.4894331142831505,6.627396700717874,15.21496850292578,0.0
2030,4.62764416355263,2.5383502145868024,6.744239200541957,15.483319041701408,0.0
2031,4.681513402994351,2.572624870963769,6.825375640670851,15.669663791385915,0.0
2032,4.7353278184426655,2.6071206676537324,6.90642382368292,15.855803605811317,0.0
2033,4.7890935332294085,2.6418856179633483,6.987390102313938,16.041752568916447,0.0
2034,4.842815500480035,2.6769763252431544,7.068278033904348,16.227518221871193,0.0
2035,4.8964970339282425,2.7124594449275445,7.149087467910311,16.413099443225644,0.0
2036,4.942937967240514,2.743696779023268,7.219024048283046,16.57370749653975,0.0
2037,4.9893816820720325,2.7754622238515627,7.288940651882677,16.73426423799128,0.0
2038,5.0358254474360455,2.80785437174586,7.3588239510818445,16.894737796470388,0.0
2039,5.082262883833192,2.8409877878272685,7.428653049580535,17.055078666221313,0.0
2040,5.128683367887831,2.8749946608460033,7.498398360045369,17.215217096882434,0.0
2041,5.175834834473506,2.9105709867849536,7.569158469730259,17.377673089646727,0.0
2042,5.222894469883198,2.9473285793649073,7.639686210146463,17.539580704145017,0.0
2043,5.269837067342578,2.9854582788018,7.709922460957345,17.700801355837303,0.0
2044,5.316632925577183,3.025168760894423,7.779799082039617,17.861175400951485,0.0
2045,5.3632488404281355,3.066683496046701,7.849240861368622,18.020526633545032,0.0
2046,5.405171790594199,3.1064930226073346,7.911561639789773,18.163508969447747,0.0
2047,5.446901418958605,3.148472215339598,7.973391120703347,18.305333209740876,0.0
2048,5.4884071717337,3.192847295609273,8.03465844497345,18.445832744380333,0.0
2049,5.52966308353385,3.2398341007488574,8.095301407872388,18.58486081739573,0.0
2050,5.570650147300494,3.289630336259763,8.155271071564712,18.722301220596318,0.0
2051,5.611465801252153,3.3425191821243483,8.214691761778749,18.858435206213016,0.0
2052,5.651979991709505,3.398513907239116,8.273361775173743,18.992796838861224,0.0
2053,5.6922035729204055,3.457723604279283,8.331289789162984,19.125402972189633,0.0
2054,5.732157109040822,3.520224578800732,8.388503527376253,19.256314521344244,0.0
2055,5.771869418740112,3.586062246432703,8.445047166625807,19.38563050111623,0.0
2056,5.81026965560262,3.6539046760686666,8.499397236980338,19.509860314735977,0.0
2057,5.848514761809095,3.7250744062472148,8.553221233141482,19.632822072932363,0.0
2058,5.886643989970929,3.7995504837740812,8.606586669484198,19.754669109494365,0.0
2059,5.92469580809051,3.877297511217753,8.659561126733973,19.875555051358642,0.0
2060,5.962705924580884,3.9582690341703626,8.712208707640826,19.995625637879925,0.0
2061,6.007872165563647,4.052096387124084,8.774716919177855,20.13818607320537,0.0
2062,6.0529791658572005,4.149067715639201,8.836883826189116,20.27989020411849,0.0
2063,6.098050880722481,4.24910130931428,8.898757434166242,20.42084703292769,0.0
2064,6.1431032416088955,4.352111104865942,8.960373097889228,20.561136565606965,0.0
2065,6.188143749710487,4.458006262607912,9.021752915076727,20.700808428968234,0.0
2066,6.2280694864798285,4.559453511485829,9.075735709330816,20.82349300423534,0.0
2067,6.268000359550463,4.663578793110862,9.12953171524656,20.945674177183374,0.0
2068,6.307916212414332,4.77027637574485,9.183119668365086,21.067302258195998,0.0
