time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,0.05806819922739898,0.4768019455792676,0.05425837407909679,0.14331243320026385,0.11886048973908941
2018,0.0971952472162794,0.7981139490894198,0.09082783412086129,0.23980875481713534,0.19886352870628274
2019,0.08190690868368113,0.6726127049331381,0.07655084451727213,0.20201674292587019,0.167494244571267
2020,0.0,0.0,0.0,0.0,0.0
2021,0.2945103973153497,2.4188665673544243,0.27534700411787505,0.7256922950149701,0.601387858729844
2022,0.08426372860843104,0.692144308684151,0.07879905559715822,0.20749824070883902,0.1718998029825202
2023,0.06588036800738849,0.5412107996530797,0.06162283558436778,0.16210284181201123,0.1342391691790753
2024,0.12078447885628621,0.9924025639573589,0.11301588531329643,0.29691516757335223,0.2457597099529608
2025,0.12449515494843062,1.023080683468193,0.11653656385740022,0.30568216978831414,0.252866769974538
2026,0.11127595082213496,0.9146664594492115,0.10421531850507776,0.27283857886291196,0.2255351946776783
2027,0.11180303312193617,0.9193001220194643,0.10477696272225949,0.2736693559692706,0.22602309635847168
2028,0.1124020038163295,0.9246784272213775,0.10543105275074421,0.2745978336989479,0.22654689351571536
2029,0.11308921132173062,0.9308713645656851,0.10619064238379136,0.27562583549873615,0.227098036275924
2030,0.11387741285506217,0.9379960054106267,0.10707090559949894,0.2767537423420596,0.2276646084138873
2031,0.0813166245913477,0.6702847929296056,0.0765726610236034,0.19692638971654153,0.16168288416014492
2032,0.08218255496687368,0.6779305522036962,0.07750417584234312,0.198133077473029,0.1622903604277732
2033,0.08318204573748658,0.6867740723888827,0.07859340801849143,0.19946010030473285,0.16290948020068635
2034,0.08431874506889184,0.6969624027375404,0.07986213989018474,0.20090306457766446,0.16351751499341632
2035,0.08559570984969377,0.7087045034763912,0.0813319582040227,0.20245469908450528,0.16408568362131074
2036,0.07665806512023439,0.6357719801280752,0.07309334317012033,0.17967486557362466,0.14487972264770818
2037,0.07831934648172363,0.650927854002892,0.07496900187363384,0.1816025168906829,0.14553076525343323
2038,0.08019234696872936,0.6682481590204786,0.0770986590702255,0.18361095145125922,0.14604584451026575
2039,0.08235779740309045,0.6878522459804713,0.0795853159094559,0.18568052156795986,0.14637102216621367
2040,0.08481089832268583,0.7104071934437715,0.08243200650080691,0.18778795372677948,0.14644529191087385
2041,0.08865939631285019,0.7457124521331772,0.08682726734686726,0.19246305468032315,0.14816984778397274
2042,0.09172818001761596,0.774084226032235,0.09049070765300152,0.19442458438392599,0.14740253742760723
2043,0.095079699639667,0.806265706528718,0.09460825936030931,0.19634188083252982,0.14617844204955385
2044,0.09871347369135708,0.8423371823431484,0.09924271775995472,0.19818979598314704,0.1444357643133225
2045,0.10296723727681481,0.8825888848177217,0.10442168676618556,0.19994892326845204,0.1421256941336046
2046,0.09975136350187536,0.8602760093318299,0.10217084049608656,0.18701369607784468,0.1291408497116225
2047,0.10477370108265462,0.907990148553833,0.10835331947622191,0.18886982243399547,0.1261616792428753
2048,0.11009060106337422,0.9601870621859673,0.11504540945530453,0.1906566004692378,0.12263871222674093
2049,0.11571975716227309,1.0161241774851035,0.1221329319735117,0.19240191861356232,0.11862708782376535
2050,0.12189673263215785,1.0759514566028714,0.1298452338185473,0.19414755083114543,0.11421272847735095
2051,0.12860446980188844,1.1411628907273728,0.13807914992684137,0.19628234057481211,0.10969485928279021
2052,0.13529482444517044,1.2064391578261482,0.1464719754815177,0.19812216724702847,0.1047783710201903
2053,0.142293924080655,1.2738533219878738,0.15511542176759502,0.2001402620366031,0.09984049052774331
2054,0.14934672044679143,1.3427679120432683,0.16388850408046413,0.20239467040220357,0.09501184997111457
2055,0.15666148156026202,1.4128708330166728,0.1728349184649712,0.20493498361007317,0.09040906188999301
2056,0.1614497905012358,1.46002694247471,0.17902428827026315,0.20450021648573985,0.08476065768591223
2057,0.16876171700911752,1.530629948127083,0.18793947469496383,0.20777332017612163,0.0809779743214538
2058,0.1761222952798502,1.600890362489428,0.19675094603761434,0.21139789310036067,0.0776221785638099
2059,0.1834617276510821,1.67111747617777,0.20564558443422115,0.21537080606079587,0.07471660694082355
2060,0.19077323152365624,1.7408937108253617,0.21444432971796198,0.2196773679611109,0.07226487215642585
2061,0.21635232193782455,1.9769806970510513,0.24374267434592303,0.2450103865858103,0.07674399484161387
