time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,0.042323366664473616,0.02702555502915117,0.06414502891630885,0.14586411841646219,0.0
2018,0.07082408254726226,0.045244998207639615,0.10733842880000269,0.24408477332838607,0.0
2019,0.05966603825742373,0.03813774328165002,0.09042553190057936,0.20562528197703572,0.0
2020,0.0,0.0,0.0,0.0,0.0
2021,0.21436663343380047,0.13722391442516615,0.3248574511510491,0.7387172326221916,0.0
2022,0.0613002999486302,0.0392796066615523,0.09289221068648569,0.21123441130791815,0.0
2023,0.04789519051949583,0.030727183128340708,0.0725747374087287,0.16503300577273272,0.0
2024,0.08774016566435404,0.056372891138918316,0.13294248129818326,0.3023076070977137,0.0
2025,0.09034730790642043,0.058152354462766405,0.13688191702341332,0.31126574128555007,0.0
2026,0.08065797109666147,0.052029342265383,0.12219011944891871,0.2778569553887278,0.0
2027,0.0809254700974204,0.052340682528509985,0.12258086888084879,0.27874546042249243,0.0
2028,0.08122681696288758,0.05270516781782987,0.12301959017693195,0.2797430409455852,0.0
2029,0.08156367518317015,0.05313088728491338,0.12350804527402125,0.2808537009013223,0.0
2030,0.08193753051080141,0.05362733066153553,0.12404755447014772,0.28208043931577703,0.0
2031,0.058338041220054836,0.03840030601555707,0.08829653907189554,0.20078361821455862,0.0
2032,0.058738009629465106,0.038930462145241325,0.0888736070923157,0.20209575654638282,0.0
2033,0.05918340954539224,0.03955118418699259,0.08951282241486345,0.20354919249399012,0.0
2034,0.0596751430005392,0.04027635811338836,0.0902140126764646,0.20514352825834853,0.0
2035,0.06021371287051542,0.04112216311596924,0.09097606235678404,0.20687621985214172,0.0
2036,0.05352202378793325,0.0370674512089942,0.08080947271412862,0.18375756927348533,0.0
2037,0.05419812661592526,0.03816073641268007,0.08176135140434683,0.18592185567740477,0.0
2038,0.05492167467415099,0.03942578403212229,0.08276846991568042,0.18821169129875476,0.0
2039,0.05569156703468958,0.0408880105388991,0.0838255750615311,0.19061511443292525,0.0
2040,0.05650629387402694,0.04257532188438626,0.0849261736306104,0.19311733988521096,0.0
2041,0.05813617982528642,0.045116717254152595,0.08722109982849298,0.1983352675386627,0.0
2042,0.058995949156922974,0.04733328342090858,0.08832416499962825,0.20084281680294933,0.0
2043,0.05989573099276448,0.04986642145095789,0.0894469524071565,0.20339502587538313,0.0
2044,0.060834798704139485,0.052743281068302734,0.09058206623502417,0.20597503863143976,0.0
2045,0.06181360228573989,0.05598576512757821,0.09172390980861102,0.20857008673466276,0.0
2046,0.05828537386695153,0.055292573442325646,0.0861465778271771,0.1958862800816973,0.0
2047,0.0594022872721543,0.05913489478180234,0.08740243659773599,0.19874006445619394,0.0
2048,0.06057136240178929,0.06334135772742909,0.08867306886108649,0.201627074518604,0.0
2049,0.06179949157206793,0.06789259130125523,0.08996796295922443,0.20456886211894104,0.0
2050,0.06309470238896459,0.072756856449216,0.09130100705935064,0.2075969988715863,0.0
2051,0.06457590024799942,0.07802533687116614,0.09284844136825689,0.21111222001613664,0.0
2052,0.06600731958457573,0.0833585198509635,0.09427845152396443,0.21436009769516473,0.0
2053,0.06752931901101439,0.0888571351226233,0.09580428032533937,0.21782554700101556,0.0
2054,0.06914656156287356,0.09446810217003694,0.09744413702793359,0.22155003724600136,0.0
2055,0.07086130575263597,0.10014215644384658,0.09921310066887767,0.22556792903189768,0.0
2056,0.07151960347820836,0.10415621375294727,0.09951670672695019,0.22625423807895256,0.0
2057,0.07343549914093432,0.10980438346710805,0.10159376840135416,0.23097263781524147,0.0
2058,0.07544004381948598,0.1154140063974418,0.10381542542173637,0.23601986317517146,0.0
2059,0.07752637900195508,0.12096431861556771,0.10617781997054215,0.2413871934473632,0.0
2060,0.07968604708022253,0.12644025117636878,0.10867287581158508,0.24705630364935913,0.0
2061,0.08947493784729373,0.1440077017064887,0.12156828487388623,0.27636945866500984,0.0
2062,0.09168267778294187,0.14934084168740094,0.1241651529889194,0.2822702287675563,0.0
2063,0.09393449189966191,0.1545543744323507,0.1268609792866771,0.2883962275621357,0.0
2064,0.09621745525428811,0.15964456670368005,0.12963586851944406,0.2947022157028708,0.0
2065,0.09851806768103498,0.164606913220984,0.1324686980941318,0.3011401588419451,0.0
2066,0.09540666428398718,0.16033426678983795,0.12806783336784,0.29113410667337813,0.0
2067,0.09772814869440673,0.16502486494782367,0.13099784273943993,0.29779346353553476,0.0
2068,0.10002315957532157,0.1695705023212447,0.13391527800762412,0.3044244022872146,0.0
2069,0.10227693792815974,0.17395868251611887,0.13679774093606584,0.3109759877552583,0.0
2070,0.10447458497687684,0.17817533939842153,0.13962285838109578,0.3173973429336032,0.0
2071,0.10239268060443063,0.17501180427041435,0.13674790970505296,0.31086117868463425,0.0
2072,0.10442042929311723,0.17880280103201715,0.139378033441975,0.3168395028725001,0.0
2073,0.10634726448383976,0.1823746488532262,0.14188446092241194,0.32253671803941963,0.0
2074,0.10815909558398604,0.18570955686290727,0.14424691796268707,0.32790672536652,0.0
2075,0.10984241784263532,0.18878987753759516,0.14644609997873612,0.3329056314904004,0.0
2076,0.114282799212631,0.19658404801972287,0.15232703487317972,0.34627405236587433,0.0
2077,0.11565897235459267,0.19908609297206345,0.15412879012427205,0.3503696068992689,0.0
2078,0.11687166130868994,0.2012852595618611,0.15571784811397046,0.35398169134569435,0.0
2079,0.11791156140215177,0.203168694368216,0.15708105461547553,0.3570803975144645,0.0
2080,0.1187708931023055,0.20472570408226692,0.15820739691322241,0.3596406861633226,0.0
2081,0.11989657992113546,0.2067292033809164,0.15969158177520443,0.36301445375693864,0.0
2082,0.12033970252362826,0.20754518552484608,0.16026921651724968,0.3643274508443737,0.0
2083,0.12058946051844555,0.2080185732624831,0.16059152746238067,0.36506005698710536,0.0
