time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,0.0008478649042267529,0.005225273235438468,0.0008250434846357156,0.0018115139597592795,0.0023912759735324842
2018,0.0010246188674606707,0.00631458327615323,0.0009970398781928335,0.0021891593490731918,0.002889784053537457
2019,0.0012271959958245265,0.007563037884517843,0.0011941643717996104,0.0026219774715470793,0.003461122503126796
2020,0.0014579088682509795,0.008984889162238097,0.001418667298237961,0.003114909290070758,0.004111813604782655
2021,0.001719149806412741,0.010594880654772543,0.001672876586696706,0.003673066142700049,0.0048486045431743625
2022,0.0020133861818021803,0.012408218430773934,0.001959193196358932,0.004301719716129345,0.005678454168619021
2023,0.0023431553648700486,0.014440539957486728,0.002280086202002593,0.005006291254633355,0.006608518749610725
2024,0.0027110592192370045,0.016707880175838984,0.0026380874375246063,0.005792339797536421,0.0076461364399150284
2025,0.003119758056960921,0.019226634258987945,0.0030357856159935154,0.0066655492658425,0.008798810222050063
2026,0.0035719639763850787,0.02201351657271802,0.003475819850437424,0.007631714230750437,0.010074189104306757
2027,0.004070433506797704,0.025085515372822925,0.003960872502326625,0.00869672420250299,0.011480047355898974
2028,0.0046179594854053405,0.028459842782922042,0.0044936612861659125,0.009866546280776201,0.013024261568111274
2029,0.005217362093176342,0.032153879602629734,0.005076930559993915,0.011147206010294928,0.01471478533201001
2030,0.005871478977217173,0.03618511450326729,0.0057134417331862015,0.01254476628768895,0.01655962132597414
2031,0.006583154388988413,0.0405710771787695,0.006405962725459795,0.01406530416942324,0.018566790610182238
2032,0.007355227269865869,0.045329265033109134,0.007157256414205496,0.015714885435524486,0.020744298930795917
2033,0.00819051821850509,0.05047706300413156,0.007970068011343564,0.017499536770372304,0.0231000998441948
2034,0.009091815278338156,0.056031656147307415,0.008847111315966926,0.019425215430365305,0.025642054481764296
2035,0.010061858488321042,0.06200993463266747,0.009791053794779455,0.021497776278643854,0.028377887788910407
2036,0.011103323146062879,0.06842839084498172,0.010804500449052621,0.02372293608010971,0.03131514108835039
2037,0.012218801739815422,0.07530300832236225,0.011889976434880574,0.026106234965795838,0.03446112083825682
2038,0.013410784514782314,0.08264914232377578,0.01304990841313622,0.028652994995002182,0.03782284348076695
2039,0.014681638649869605,0.09048139188120592,0.014286604616947094,0.03136827576649207,0.04140697630611764
2040,0.016033586033664397,0.09881346327015178,0.01560223363790149,0.03425682705736927,0.04521977429298662
2041,0.017468679643009022,0.10765802492151019,0.016998801947508527,0.03732303849950561,0.04926701292646182
2042,0.01898877854445383,0.1170265539018679,0.01847813018807918,0.04057088633970173,0.053553917042388106
2043,0.02059552155796208,0.12692917420637892,0.020041828287055814,0.04400387737083482,0.05808508580033385
2044,0.02229029964386021,0.13737448724122583,0.02169126947111121,0.04762499016751019,0.06286441394800184
2045,0.024074227098095913,0.1483693950204839,0.023427563281051143,0.0514366138113873,0.06789500960754863
2046,0.025948111667382003,0.15991891676513914,0.02525152771565947,0.05544048434827621,0.07317910888867615
2047,0.027912423725110283,0.17202599977208238,0.027163651367169785,0.05963761928170194,0.07871798771565465
2048,0.02996726468041759,0.18469132561445448,0.029164084525379837,0.06402825047535457,0.08451187134412765
2049,0.03211233482700291,0.19791311294491323,0.03125261792329846,0.06861175590990787,0.09055984213957895
2050,0.03434690087458328,0.21168691839649154,0.03342859978020612,0.07338659081760524,0.0968597462915218
2051,0.036669763444270385,0.22600543731147854,0.035690954754298086,0.0783502188001071,0.1034081002455112
2052,0.03907922484927018,0.24085830627541843,0.03803814170536391,0.0834990436209811,0.11019999774796835
2053,0.04157305752371669,0.2562319096874971,0.0404681261095387,0.08882834245295969,0.11722901851551716
2054,0.04414847350473179,0.272109192858375,0.04297835388305649,0.09433220145050142,0.12448713965950324
2055,0.04680209541525641,0.2884694843870387,0.0455657270823906,0.10000345460908239,0.1319646511162572
2056,0.049529929437154244,0.3052883308257355,0.04822658199031083,0.10583362696239143,0.13965007645182653
2057,0.05232715846219436,0.32253734689135816,0.05095667013837329,0.11181288325569971,0.14753010052485177
2058,0.055188414199931125,0.3401840847160769,0.05375116025244919,0.11792998331535687,0.15558950559945003
2059,0.05810787288705823,0.35819192584407145,0.05660458075944419,0.1241722454094073,0.16381111759902234
2060,0.0610788484390464,0.37651999986632884,0.05951085365994199,0.13052551895894887,0.17217576427820563
2061,0.0640939511298735,0.395123133734499,0.06246328293961196,0.13697416801234716,0.18066224716002638
2062,0.06714508470449243,0.41395183589813,0.06545455891618558,0.14350106693092696,0.1892473291350364
2063,0.07022344983130044,0.43295278969398965,0.06847677031697666,0.15008760975256588,0.1979057396442819
2064,0.07331955457723575,0.45207033485284087,0.07152142395022776,0.15671373469527017,0.20661019936446798
2065,0.07642323257445158,0.4712401928366108,0.07457947266102397,0.1633579652326908,0.2153314662768558
2066,0.0795236695202997,0.49039637457324875,0.07764135223524565,0.16999746911459943,0.2240384049271403
2067,0.08260943861011351,0.5094691695327567,0.08069702787241584,0.17660813661379499,0.2326980805672239
2068,0.08566854544357463,0.5283854241958218,0.08373605078903583,0.18316467915412873,0.24127587970790276
2069,0.08868848286883207,0.5470688814718421,0.08674762543632536,0.18964074930886005,0.24973565839961012
2070,0.09165769667582654,0.5654405832671664,0.08972068771935333,0.19600908295248864,0.2580399192943934
2071,0.09456258371021407,0.5834193376828262,0.09264399448701298,0.20224166410040248,0.26615001822315965
2072,0.09738886601967163,0.6009222514726281,0.09550622442355307,0.20830991267783203,0.27402640064693345
2073,0.10012279953339999,0.6178653274179452,0.09829609031216259,0.2141848951228466,0.28162886790945063
2074,0.10275056442440567,0.6341641251736471,0.1010024624592107,0.2198375573475525,0.28891687273118566
2075,0.10525279772795408,0.6497344829197351,0.10361450286502463,0.22523897915964924,0.29584984284581867
2076,0.10761540002238222,0.6644876908294948,0.10612180950436825,0.2303606487858458,0.30238753109226923
2077,0.10982923411813343,0.6783248098967603,0.10851456983917354,0.23517475564405782,0.30849038964609143
2078,0.11188731333849293,0.6911863595670391,0.11078372242986774,0.239654498989076,0.31411996541096393
2079,0.1137710616390065,0.7029971493690158,0.11292112524307982,0.24377440951390575,0.3192393129048432
2080,0.11546296049861972,0.7136865735203203,0.1149197289764813,0.24751068043592012,0.32381342027843185
2081,0.11695794336243003,0.7231895614128442,0.11677375344063753,0.2508415040440858,0.32780964341075886
