time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,0.04073504919437701,0.02506345280080952,0.06120233229644282,0.1412502167235752,0.0
2018,0.06753199079769844,0.04139797919816918,0.10152933458375457,0.2342235743246782,0.0
2019,0.056262155172973866,0.0343352518851514,0.0846571441292896,0.1951881268152276,0.0
2020,0.0,0.0,0.0,0.0,0.0
2021,0.07674983413307872,0.046279601531921656,0.11577648330572371,0.2664377633191127,0.0
2022,0.029886982476544546,0.017879237545001404,0.04516875599863286,0.10379196723454664,0.0
2023,0.031143460125499504,0.01845375270849808,0.04718348051337286,0.10819878907557468,0.0
2024,0.048062825965474995,0.028154389706348842,0.07305193949020286,0.16704827375901646,0.0
2025,0.03255956871844621,0.018813024749199145,0.04969701606056408,0.1132088120621131,0.0
2026,0.09887784012179442,0.05620672953211544,0.15174938884367697,0.34390954771501225,0.0
2027,0.0955745811470875,0.05328917871424982,0.14771605614864297,0.33249316998885664,0.0
2028,0.0921176769979452,0.05020799960701984,0.1436512185589712,0.32047893734175537,0.0
2029,0.08856757339808347,0.04701092098888353,0.13966348556062078,0.3080575506276387,0.0
2030,0.08499491320098529,0.04375494633688947,0.13586697856597024,0.29545658206809294,0.0
2031,0.037764433760452264,0.018773153805642467,0.06135444777675172,0.13113776051985615,0.0
2032,0.03634292499404584,0.017368247565896437,0.06016390858987486,0.12599996197317795,0.0
2033,0.035016968231690156,0.01601726784115126,0.05920364329153905,0.12113448702783942,0.0
2034,0.033812017313869125,0.014742493256813153,0.05849148548424478,0.1166324385776798,0.0
2035,0.03274703429286361,0.013561408365212134,0.05803183156092616,0.11256601733428273,0.0
2036,0.031462435086452724,0.012340356597097882,0.05714291148618974,0.10771405427321148,0.0
2037,0.030724688013082622,0.011392155537433429,0.0571763530322644,0.10471746343562947,0.0
2038,0.03014156018769753,0.010556398815706943,0.05741841710116235,0.10223957925444395,0.0
2039,0.029708464781825986,0.009831069165836797,0.0578486494603393,0.10027552558338768,0.0
2040,0.029417852074214625,0.009211188557639792,0.05844752739186601,0.09880865074245286,0.0
2041,0.02603626293026514,0.007732258474493884,0.05267485912893642,0.08703619626832876,0.0
2042,0.026080513370675587,0.007369784924783648,0.05361795031195201,0.08679414497767282,0.0
2043,0.026226828717005088,0.007078494749820597,0.05467988124962246,0.08692058919018525,0.0
2044,0.026467402489775152,0.006851251673391628,0.055853433589534804,0.08738972397435624,0.0
2045,0.02679502437463221,0.006681193073797746,0.05713323468867768,0.08817653192149086,0.0
2046,0.025725443927612158,0.006205463098492001,0.05533664472225018,0.08440881472067228,0.0
2047,0.026229985188412522,0.006146405959342697,0.056841379488952376,0.08584541044921494,0.0
2048,0.026801619717167508,0.006124660087232786,0.058442002007377564,0.08752449586293054,0.0
2049,0.027436196319161294,0.00613600204117399,0.060136786720838796,0.08942983292448245,0.0
2050,0.028129972436576625,0.0061767065152290145,0.06192406552898778,0.09154660340721701,0.0
2051,0.02822270037330112,0.006101502072089046,0.06235096206448471,0.09172645638796827,0.0
2052,0.029026596271194548,0.006193738655702144,0.06431719712407513,0.0942343186196234,0.0
2053,0.029879597897669627,0.006306254144976447,0.06636945547217019,0.09691362290742779,0.0
2054,0.030778729244108956,0.0064368741666736735,0.06850470034075984,0.09975296957093407,0.0
2055,0.03172097423113124,0.006583649684307695,0.07071927290929418,0.10274104819410013,0.0
2056,0.032713794135563405,0.0067469947072829346,0.07303244109600437,0.10590066918037405,0.0
2057,0.0337326888423502,0.006920894020060914,0.07539174600172947,0.10915134821640815,0.0
2058,0.03478482349494488,0.007106036784748444,0.07781501853680539,0.11251530542453496,0.0
2059,0.03586647441397983,0.007300979718527062,0.08029551853045712,0.11597963992702177,0.0
2060,0.036973645744398494,0.007504331753658411,0.08282564675855401,0.11953069793382598,0.0
2061,0.037621089300427,0.0076173510472468476,0.08431897652137464,0.12159942497220678,0.0
2062,0.038763632172468546,0.007833146808929825,0.08691604444955696,0.12527175062833687,0.0
2063,0.0399179182504584,0.008053275940305792,0.08953486299543356,0.1289846117168591,0.0
2064,0.04107872694966948,0.0082763941486505,0.09216440207359168,0.13272075990348806,0.0
2065,0.04224053491054719,0.008501141753467785,0.09479284593175957,0.13646202677772995,0.0
2066,0.04439596068457967,0.008926898540571035,0.09964866183725905,0.14341464458784647,0.0
2067,0.04553590894463766,0.009149361477039371,0.10222310767572966,0.14708809521977995,0.0
2068,0.04665888126645977,0.009369328872624656,0.10475730490721069,0.15070792661151156,0.0
2069,0.04775840920482426,0.00958536791929404,0.1072370436648693,0.15425306863263924,0.0
2070,0.0488279037404558,0.00979604240559626,0.10964779477093757,0.15770208899507293,0.0
2071,0.046448646022761095,0.009315606778055433,0.10431218706649559,0.15001354391934493,0.0
2072,0.047443160057086,0.00951247078976564,0.10655168134045621,0.15322203603438356,0.0
2073,0.04838763753511596,0.009699675297688377,0.10867792765852453,0.15626942704700025,0.0
2074,0.049275702283465526,0.009875888875311647,0.11067672975029877,0.15913505408560702,0.0
2075,0.05010123092342065,0.010039838722936678,0.11253444053434192,0.1617990812240574,0.0
2076,0.052052439983895964,0.010429564540815301,0.11692012173542163,0.16809869538696465,0.0
2077,0.052728839686553584,0.010564031484758976,0.11844192996848077,0.17028165361412012,0.0
2078,0.05332692860462757,0.010682977926646868,0.11978743837522718,0.1722119411869253,0.0
2079,0.05384251802956381,0.010785539647186463,0.12094729659140659,0.17387599782560498,0.0
2080,0.054272135125331564,0.01087099961808352,0.12191375346928386,0.17526258009116902,0.0
2081,0.050428180163357164,0.010100578838331124,0.11327998364541947,0.16284857696205438,0.0
2082,0.050672130675344915,0.010149066073175565,0.11382886201393433,0.16363587036172536,0.0
2083,0.050824845697216965,0.010179345114356086,0.11417263822781558,0.16412862334429587,0.0
2084,0.05088646995786648,0.01019143484699817,0.11431166102031146,0.16432728981950417,0.0
2085,0.050858183382069135,0.010185563011827237,0.11424860102091847,0.1642356686839696,0.0
2086,0.05145414630756078,0.010304747603827638,0.11558778144545577,0.16615997577241187,0.0
2087,0.05124781015608998,0.010263284966518647,0.11512458949511012,0.1654934719390115,0.0
2088,0.05096155396143254,0.010205843423100982,0.11448180084772039,0.16456891932945325,0.0
2089,0.050600714637912624,0.010133487346745846,0.11367141488171467,0.16340354641128024,0.0
2090,0.05017157012801562,0.010047470267434005,0.11270754329432937,0.16201762142638884,0.0
2091,0.04642342365994791,0.009296801295652496,0.10428768091579314,0.14991376311289492,0.0
2092,0.0458545130631132,0.009182824739351194,0.103009761815019,0.14807653600370332,0.0
2093,0.04524116685363051,0.009059958909929198,0.10163199845640754,0.1460958269046038,0.0
2094,0.04459238003860592,0.00893000344126754,0.10017460164111307,0.14400068083425238,0.0
2095,0.0439174771663206,0.008794824246644527,0.0986585217998791,0.14182120736883677,0.0
2096,0.0431403826349271,0.008639185458433367,0.09691286134010756,0.13931173667128832,0.0
2097,0.04244270863178102,0.008499455355431222,0.09534560574884929,0.13705874142622962,0.0
2098,0.04174714369314344,0.008360150911050449,0.09378308035194241,0.1348125613129437,0.0
2099,0.04106261239303033,0.008223058691392716,0.09224533530164228,0.13260201528541546,0.0
2100,0.04039751363515703,0.008089860109470014,0.09075123958437906,0.1304542249239132,0.0
