time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,0.0014830092469060145,0.005711469042364059,0.0018470903635080319,0.00359093704529621,0.0023912759735324842
2018,0.0017921714266311902,0.0069021360744499815,0.002232152347528546,0.004339537855776751,0.002889784053537457
2019,0.0021465011707656667,0.008266755592930051,0.0026734706044851883,0.005197506750520376,0.0034611225031267955
2020,0.002550043434965732,0.00982090581428642,0.003176083133073216,0.006174638126415714,0.004111813604782655
2021,0.0030069826537283306,0.01158070212605385,0.003745201653258835,0.007281064112537624,0.0048486045431743625
2022,0.0035216345319256355,0.013562765475115526,0.004386201383191094,0.008527234694850769,0.005678454168619021
2023,0.004098437210215909,0.015784188346613978,0.005104610037169162,0.009923896325592823,0.006608518749610725
2024,0.004741941634661715,0.018262497681522587,0.005906095834123483,0.011482068607280998,0.0076461364399150284
2025,0.005456800983556555,0.021015614168389,0.006796454334375469,0.013213018695899047,0.008798810222050063
2026,0.006247759014159977,0.02406180738253446,0.007781593935011759,0.015128233091862744,0.010074189104306757
2027,0.007119637196766557,0.027419646264276377,0.008867519860266468,0.01723938649866254,0.011480047355898974
2028,0.008077320505737378,0.031107944436760862,0.01006031648644889,0.01955830743454072,0.013024261568111274
2029,0.009125741738996714,0.03514569987103398,0.01136612784392091,0.022096940287461397,0.014714785332010009
2030,0.01026986423939602,0.03955202841384977,0.012791136141803843,0.024867303508101502,0.01655962132597414
2031,0.011514662894241632,0.044346090705046894,0.014341538166211188,0.027881443643049342,0.018566790610182238
2032,0.01286510329313241,0.04954701202618912,0.016023519409294626,0.031151384919841246,0.020744298930795917
2033,0.014326118929407125,0.05517379464234272,0.01784322579469264,0.034689074108163576,0.0231000998441948
2034,0.015902586337316258,0.06124522222463065,0.019806732875486167,0.038506320398221834,0.025642054481764296
2035,0.01759929806537899,0.06777975597363302,0.021920012392779076,0.04261473005750398,0.028377887788910407
2036,0.019420933396947965,0.07479542210390741,0.024188896097537122,0.0470256356528924,0.03131514108835039
2037,0.02137202674185372,0.08230969039918451,0.02661903675563505,0.05175001965615308,0.03446112083825682
2038,0.023456933638720322,0.09033934360819892,0.029215866277013856,0.05679843228898578,0.03782284348076695
2039,0.025679794326210426,0.09890033752244314,0.03198455093456986,0.06218090350884687,0.04140697630611764
2040,0.02804449486363504,0.10800765166227443,0.03492994366768468,0.06790684909070357,0.04521977429298662
2041,0.03055462580687734,0.1176751305954837,0.03805653349867126,0.07398497082141661,0.04926701292646182
2042,0.033213438475185805,0.12791531602605338,0.04136839212904102,0.08042315089513781,0.053553917042388106
2043,0.036023798877817745,0.13873926991886334,0.04486911782603946,0.08722834067915285,0.058085085800333856
2044,0.038988139407341665,0.15015638907127477,0.04856177675880599,0.09440644411093277,0.06286441394800184
2045,0.042108408448527444,0.16217421170408083,0.052448841997851686,0.10196219608912604,0.06789500960754863
2046,0.045386018098177223,0.17479821682238564,0.056532130451340104,0.10989903633378321,0.07317910888867615
2047,0.04882179024250398,0.18803161729380935,0.060812738077162996,0.1182189793146942,0.07871798771565465
2048,0.05241590129381413,0.20187514780295052,0.06529097378067102,0.12692248098065348,0.08451187134412765
2049,0.056167825948104814,0.2163268490708184,0.06996629248421951,0.13600830316680126,0.09055984213957895
2050,0.06007628038870548,0.2313818499717764,0.07483722793596691,0.1454733767112885,0.0968597462915218
2051,0.06413916542827258,0.24703214943827603,0.07990132591088678,0.15531266447476239,0.1034081002455112
2052,0.06835351015164337,0.2632664003132702,0.08515507854635314,0.16551902562598628,0.11019999774796833
2053,0.07271541669453756,0.2800696975880589,0.09059386064703598,0.17608308273237414,0.11722901851551717
2054,0.07722000686707345,0.29742337374730843,0.09621186888785492,0.1869930933729706,0.12448713965950324
2055,0.0818613714053561,0.3153048042277944,0.10200206493826897,0.19823482817104623,0.1319646511162572
2056,0.08663252270782833,0.33368722627893266,0.10795612362447791,0.20979145732092866,0.13965007645182653
2057,0.09152535198426538,0.35253957478574754,0.11406438733665568,0.2216434478558248,0.14753010052485177
2058,0.09653059181223234,0.3718263388712779,0.12031582797325634,0.23376847406474013,0.15558950559945003
2059,0.10163778515716085,0.39150744332953835,0.12669801779250955,0.2461413436148951,0.16381111759902234
2060,0.10683526196525847,0.4115381591426587,0.13319711060848474,0.25873394206352873,0.17217576427820563
2061,0.1121101244814437,0.431869047498928,0.13979783482376973,0.2715151985465649,0.18066224716002638
2062,0.11744824247460015,0.4524459418416942,0.1464834998289427,0.284451075503391,0.1892473291350364
2063,0.12283425956723885,0.4732099725333533,0.15323601731765454,0.2975045853317889,0.1979057396442819
2064,0.12825161186336642,0.49409763870233503,0.1600359390618054,0.310635836857931,0.20661019936446795
2065,0.1336825600441987,0.5150409317445039,0.16686251266002744,0.32380211444614876,0.2153314662768558
2066,0.13910823605356676,0.5359675147619812,0.1736937567114359,0.3369579924559376,0.2240384049271403
2067,0.14450870542067354,0.5568009619318864,0.18050655677114386,0.3500554875717875,0.2326980805672239
2068,0.14986304616486654,0.5774610613956879,0.18727678331175193,0.3630442512798314,0.2412758797079028
2069,0.1551494450927079,0.5978641847360765,0.19397943274202417,0.375871804437079,0.24973565839961012
2070,0.16034531213020708,0.6179237254570789,0.20058879231817567,0.38848381547043226,0.2580399192943934
2071,0.16542741313090306,0.63755060809684,0.20707862952224154,0.40082442324959594,0.26615001822315965
