time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,17.093636481084136,44.84274919255802,23.46542638548583,50.37092695701011,17.41864385608211
2018,17.38667874587031,45.78344202507433,23.904146711651926,51.3505448320939,17.61473918645596
2019,17.632689393258946,46.57371087616623,24.272368218628028,52.17285159863747,17.778897377917094
2020,17.62866925960941,46.56318715706708,24.266853771632917,52.16101965322675,17.774785551683742
2021,18.52044670512323,49.425812696767075,25.599796749622726,55.13699625991455,18.371994561016592
2022,18.77236311248384,50.2341817315249,25.97349844770613,55.975614339363446,18.538449572373565
2023,18.967714921385788,50.860939665923205,26.26206831187834,56.624553610048714,18.666302833016033
2024,19.332639264300067,52.0221383087205,26.800028070102982,57.82610365731063,18.904914131385517
2025,19.704335739986995,53.21749464707485,27.35271305104359,59.0605790249409,19.149606908152805
2026,20.03416279622219,54.28117212863461,27.84312756620667,60.15614907431219,19.36574729352591
2027,20.363985355509563,55.347548430524284,28.33330072032684,61.25124537169087,19.58112034787776
2028,20.694309317510815,56.41732945023991,28.823250978195983,62.34590321605524,19.79565686370334
2029,21.025223232795952,57.49135772031668,29.312907788543185,63.4401489585636,20.009278440514965
2030,21.35576850943221,58.57063892929677,29.80234808725487,64.53399535208177,20.22189565479556
2031,21.58521794299719,59.32590295478954,30.140357351910843,65.29299457052251,20.366312405839796
2032,21.81467286642761,60.08622532136993,30.47780414420527,66.05095837229439,20.509446998888226
2033,22.044324862167016,60.85293567623197,30.816080869845052,66.80792377905473,20.651196482787515
2034,22.27432450163351,61.62761006495763,31.154056468709467,67.56389907329526,20.791441138394084
2035,22.503694388014967,62.41211467641654,31.49159001721577,68.3188548835894,20.930041266220996
2036,22.699718832379137,63.10365756523928,31.783269222862142,68.97163025561056,21.046698892631554
2037,22.898141204545016,63.808855440207886,32.07475635980416,69.62388045424251,21.161547063577146
2038,23.097406309483805,64.53049305576089,32.36601182816921,70.27544346266836,21.274380833982494
2039,23.29842574119868,65.27182151996212,32.656970141478965,70.92608196391032,21.38496215502681
2040,23.50237378106196,66.03660568508204,32.947535938701684,71.57547241803427,21.493016215996185
2041,23.7130430017248,66.84154791305473,33.24238435143467,72.23384625514603,21.600312618573202
2042,23.926186213864074,67.67888400801738,33.53629936980263,72.88946945907466,21.704290076247005
2043,24.14226666775558,68.55406789254751,33.82908381028907,73.54172606406011,21.804552941720562
2044,24.361122608939862,69.47305282139013,34.120509190885414,74.18991079981802,21.900669498080035
2045,24.581889048286047,70.44219203958926,34.410322506961315,74.83324812176298,21.992179436360225
2046,24.786024815464156,71.37995380357441,34.67016677408277,75.40919583513673,22.066987017470268
2047,24.999719362599514,72.37804696625138,34.92824562948114,75.97964857132393,22.136542768689264
2048,25.21900253593072,73.44275589118,35.18432192399195,76.54387024086805,22.20039588968087
2049,25.444276303876627,74.57998758359744,35.43818899762601,77.10120825757767,22.25812572003266
2050,25.676347392344862,75.79503969620077,35.689686790648324,77.6511387195802,22.309359120082718
2051,25.91562430771427,77.09509557522664,35.939386496284044,78.1947585159468,22.35404160604249
2052,26.16208486509715,78.48054486651921,36.186443555249966,78.73013557882396,22.391620261742197
2053,26.408518515643344,79.9538826052109,36.430899444792644,79.2573077325184,22.421935631829257
2054,26.66203722548736,81.51660288526708,36.6728617140228,79.77649943709433,22.44490253602531
