time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,3.6521093665733546,1.9171080890794132,5.237085662342082,12.22480348725649,0.0
2018,3.7161397078557874,1.9558785059923023,5.333323602087749,12.449239945260048,0.0
2019,3.768929414367175,1.9879928622514416,5.412669377354456,12.634219534145972,0.0
2020,3.768070703345189,1.9875428867998362,5.411438619603239,12.631346579060708,0.0
2021,3.8388162257429586,2.0309041547891167,5.517773473942623,12.87901488732401,0.0
2022,3.865258627508832,2.04726808189857,5.557575433912858,12.971644877377475,0.0
2023,3.8922738116459064,2.0640903933660852,5.598258353412514,13.06623841378556,0.0
2024,3.9337773600689503,2.0900499077288655,5.66074399570898,13.211356494958574,0.0
2025,3.9605613760159493,2.107010050238816,5.701147170271791,13.30502179595719,0.0
2026,4.043337394564851,2.1595385600945223,5.825901316714634,13.593587829630106,0.0
2027,4.120710664268821,2.209243676403366,5.942800278280909,13.862880169865266,0.0
2028,4.192362092941136,2.2559243556340975,6.051460592339137,14.111756248546257,0.0
2029,4.258056937477329,2.299427832010236,6.1516400170209575,14.339365151089686,0.0
2030,4.317661053977636,2.3396585812781128,6.243260796899471,14.545205440758929,0.0
2031,4.340367210625942,2.3556788389485117,6.278759866141307,14.623509091996779,0.0
2032,4.360119258474668,2.370110159862409,6.310109556050482,14.691316094489407,0.0
2033,4.376971293203494,2.3829826333022788,6.337430177937932,14.748811017239406,0.0
2034,4.391014889124372,2.3943474897893755,6.36089927169138,14.796310711096922,0.0
2035,4.402370620902117,2.4042724644272067,6.3807384258945135,14.834234438979243,0.0
2036,4.410999294259798,2.412696696954253,6.396895890503168,14.86247826864803,0.0
2037,4.417254235662841,2.419859177175925,6.409969649647167,14.882244899656259,0.0
2038,4.421283743677918,2.4258444722778374,6.420223035034143,14.894051469310742,0.0
2039,4.423230951200089,2.430734713906316,6.427912263924995,14.898396513663474,0.0
2040,4.423228746128664,2.4346067329992698,6.433279249129068,14.895741818404261,0.0
