time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,0.10768278517178576,0.5194517310940804,0.1421571474302998,0.29779758617599916,0.11891999157222193
2018,0.18023290398152797,0.8696112243535002,0.2378872723383878,0.4983236502550479,0.1989851144907976
2019,0.15187509502587102,0.7329764460593934,0.2004100938858374,0.4198024940810133,0.16761931569482996
2020,0.0,0.0,0.0,0.0,0.0
2021,0.5460146837726172,2.637011244855471,0.7200379006448882,1.5081359024054048,0.6020576660207801
2022,0.1562077611338056,0.7547687962168641,0.2059039269820144,0.43124365852881974,0.17213361990851855
2023,0.12211445337438481,0.5903729971329778,0.16087872923678698,0.33691763542661535,0.13446215298843597
2024,0.22385160387052203,1.0829829868814702,0.29472085506915735,0.6171571525281844,0.2462582313507098
2025,0.23068858051763846,1.1170044505951136,0.30348312076016026,0.6354339307833896,0.25349313321589323
2026,0.20614993896840164,0.999214048522775,0.27094115518192696,0.5672193924452061,0.22621735844501087
2027,0.20708004108161113,1.0049759509645957,0.27184604175451993,0.5690183791964017,0.22685781603387956
2028,0.20815219438204208,1.011709259129173,0.2728659752746691,0.571036690766759,0.227568367529128
2029,0.209383071218927,1.019558194378793,0.27400680714502007,0.5732817515308518,0.22834807874154067
2030,0.21079156013631378,1.0286914267915523,0.2752738297532547,0.5757587724464908,0.22919429074981745
2031,0.15046756962580263,0.7362644248391664,0.1959993922385841,0.4097992115015091,0.1630087688720769
2032,0.15197241349590684,0.7460173864628696,0.19735437792323204,0.41244876412055165,0.16391440991479966
2033,0.1537017459084386,0.7574122043209195,0.198864148355981,0.41538021917983714,0.1648984626231542
2034,0.15568128856524963,0.7706939553304096,0.20053201282860614,0.4185913418232359,0.16595263954912548
2035,0.1579401762720112,0.7861474243689818,0.20235989917102126,0.4220752422167443,0.16706537379870018
2036,0.14129947913089416,0.7078575571264785,0.17988938102869584,0.3748526630443349,0.1480866915593361
2037,0.14418913523005078,0.7278055968235679,0.182182252232308,0.3792006410940571,0.1494557498084988
2038,0.14744815004153242,0.7508221990702274,0.18463679931691054,0.3837898111722604,0.15084247792402167
2039,0.1511190064870218,0.7773509574120694,0.18724865661231688,0.38859294595844024,0.15222141704819067
2040,0.15524763872217812,0.8078778601953509,0.19001149337153175,0.3935767509389122,0.15356311196561104
2041,0.16203446143487266,0.8542663624977848,0.1955138617318153,0.40406922983997,0.15691887672828314
2042,0.16714928406698662,0.8941190600076068,0.198421473596445,0.4090101869890278,0.15796424881723647
2043,0.1728697417445825,0.939556758308062,0.20145399036928108,0.4140110046125018,0.15887074210436425
2044,0.17923919876714725,0.991048207238278,0.20460291506814746,0.4190342170964339,0.1596075316349297
2045,0.18629282462111066,1.048970475758411,0.20786214121958455,0.4240513176781573,0.16015055723939217
2046,0.18000528353986373,1.0329472090609,0.19593782433842222,0.3979877099150128,0.1488681215543842
2047,0.18827168085239923,1.1014720013651316,0.1995944113613286,0.40347717174123676,0.14930933503569385
2048,0.19722548871651865,1.1763958705749802,0.20337758022332403,0.408998216344236,0.14957473300877466
2049,0.20683898386014293,1.2573821412433739,0.2073021343773677,0.41459723039049506,0.14969524223779343
2050,0.21706557598607054,1.3438809708691684,0.21138891008406213,0.42034249329732154,0.1497179976328972
2051,0.2282328303495727,1.4376200632164955,0.2160329669005152,0.42705041496109225,0.14995999911602426
2052,0.2394126250752025,1.5323959157071292,0.2204463034428615,0.4332010465850507,0.14991979077878625
2053,0.25098374837160525,1.630132528437951,0.22510446768468745,0.4397832577555878,0.14998634578704234
2054,0.2628643662530274,1.7299121434131368,0.23003189528823895,0.44688786209326437,0.150227892881784
2055,0.2749769497242809,1.8308822002961267,0.235247451408301,0.4545906375847767,0.15070394113272606
2056,0.28269179467334393,1.9016232463880154,0.2369406561116987,0.45559761792365033,0.14905709807503292
2057,0.29503206243151986,2.0023453537714606,0.24279778325811927,0.4647463868576053,0.15019285738177396
2058,0.30743052866816856,2.102489842814861,0.2489491527964894,0.4745765820654333,0.15165319210357417
2059,0.31984540596658456,2.2016907242502812,0.2553812422204312,0.4850723324177289,0.15344181264957296
2060,0.33224163183319,2.2996787038045614,0.26207313207622596,0.496197403100322,0.15555037053092166
2061,0.3764171117970408,2.617589180042156,0.29384376652954824,0.554811030155374,0.1725508667928469
2062,0.38864003356489996,2.7131396978769384,0.30071249775592257,0.5664278900486461,0.17495368769195507
2063,0.4007303766540797,2.8066607060329116,0.3077582646714243,0.5785209223372877,0.17763160933785535
2064,0.4126633456430733,2.8980726021379026,0.3149382000590012,0.5909972955143379,0.18054511598751538
2065,0.42441159246806504,2.9872811945614233,0.3222066432040651,0.6037584985261706,0.18365256294964377
2066,0.41252761068787885,2.909037859457972,0.3118158101900515,0.5835759802216457,0.1768713711328855
2067,0.4238598870468025,2.993544926844047,0.3192176991196925,0.5968209108130679,0.18033669082622045
2068,0.4349122251735748,3.0754971775195252,0.3265550921447801,0.6100219844295575,0.1838581073805233
2069,0.44564128779657103,3.154658883573968,0.33377753358351925,0.6230755249554721,0.18739584980996538
2070,0.4560008486633419,3.230766744516359,0.34083420779466544,0.6358781353680547,0.1909110919927882
2071,0.4475474738064525,3.173114046536293,0.3339485702643216,0.6227322507332078,0.18669283418705798
2072,0.45694257969647933,3.2416049502477335,0.3404828944496865,0.6346652219274972,0.1900419836697141
2073,0.4658201314920978,3.3061572768610517,0.3466991963499575,0.6460412327839066,0.19325684829873138
2074,0.47412888859246993,3.366443809121786,0.3525501032246335,0.6567671085989572,0.1963051120965752
2075,0.48181874971851385,3.422140552181924,0.35799032227244965,0.6667542040812142,0.19915640677680702
2076,0.5015617292617999,3.5633023442791374,0.37242215164324227,0.6935073270699401,0.2070330776133291
2077,0.5078218677782134,3.6085542976559846,0.37687357256605897,0.7016918483447725,0.209381386204973
2078,0.5133290793779837,3.6483323553669114,0.38079753426385216,0.70891096907615,0.21145674758370483
2079,0.5180476896365351,3.6824011968428634,0.3841629566778085,0.7151043718853215,0.21323893955669052
2080,0.521947957070185,3.710564997798705,0.3869438372753527,0.720221552000367,0.21471099368883406
2081,0.5269980965646459,3.7468306106745133,0.3905955869829394,0.7269694973256211,0.21667811441563967
2082,0.5290307045900903,3.7615811464629005,0.3920263187834644,0.7295919759572073,0.21742310457988537
2083,0.5301983680067935,3.7701292120835896,0.39282938299671083,0.7310533925032626,0.21782851658037547
2084,0.5305028255596529,3.7724954132620288,0.39300398031855466,0.7313511468409633,0.21789256536971557
2085,0.5299550659995452,3.768764865593015,0.39255648527139164,0.730496160068001,0.21761764981762377
2086,0.5450900310355324,3.8765355663931085,0.4037323591744008,0.751274268093345,0.22379052196435997
2087,0.5428255915212984,3.8605445822833775,0.40202650570164217,0.7480847033805027,0.22282653966392726
2088,0.5397995573806845,3.8391157047808693,0.39976204096778833,0.7438585837871086,0.22155644020123683
2089,0.5360606220677918,3.812598869052658,0.39697410877315764,0.7386608141095752,0.21999911108584644
2090,0.5316660976828945,3.781404723086016,0.39370438358340876,0.7325685299715097,0.21817715437446153
2091,0.5427826728581777,3.8605207365150074,0.40192344717365,0.7478549321936449,0.2227235887864841
2092,0.5370571341562146,3.8198392561057166,0.39767332754581225,0.7399412132532946,0.22036169910763137
2093,0.530890549661996,3.776012529589083,0.39309872790652867,0.7314248620910414,0.21782135680948167
2094,0.5243654474319194,3.7296290446544997,0.3882603767141685,0.722418671568769,0.21513596823042494
2095,0.517567520238872,3.681299542434507,0.3832214105679131,0.7130399498604414,0.2123403157837769
2096,0.5212793469613678,3.7077185993966397,0.385965199358319,0.7181427463182903,0.21385770281303085
2097,0.5141352267981263,3.6569189204390997,0.3806718809630018,0.7082918200145079,0.21092238821838727
2098,0.5069794272025779,3.6060331716087313,0.37537067405350605,0.6984266209006323,0.20798319100380963
2099,0.49989476717982223,3.5556510002050636,0.37012275295983493,0.6886608943506222,0.20507391278221968
2100,0.49295950369598157,3.506329500699134,0.364985940604497,0.6791021640587274,0.2022265151894657
