time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,0.10358178547205953,0.48713021781624255,0.16415293181881213,0.28700627999984757,0.11152249496566885
2018,0.17201272409575272,0.8045157068522507,0.28154448099856155,0.4757698472889325,0.18409470988322202
2019,0.14359796916821416,0.6671696530110703,0.2440066470973371,0.39632893331198177,0.15257620248421028
2020,0.0,0.0,0.0,0.0,0.0
2021,0.19692672306286063,0.898930277079015,0.3669105804445326,0.5404616434216974,0.2052516591336776
2022,0.07694438397463507,0.3471996451514018,0.1515001338213251,0.2104025157865577,0.07919195768483002
2023,0.08049684683581022,0.35825027905435053,0.16853621824744983,0.21916675943944378,0.08160798192280451
2024,0.12479953110788906,0.5463775097387756,0.27952582921632796,0.3380637994578697,0.12427024649946226
2025,0.08499017218535591,0.3649373915164188,0.20478606267386232,0.2288614673783512,0.08284808333023418
2026,0.259646493708764,1.0897412637977377,0.6763413871704582,0.6943783190478571,0.24683845775067065
2027,0.2526543337930438,1.032535708990373,0.7143099063318644,0.6703644425961586,0.2332522246288365
2028,0.24531289621698799,0.9721160997415249,0.754893946138394,0.6450830029856907,0.21889853258128833
2029,0.23774057782945252,0.909417340592042,0.7975186459844416,0.6189341848896198,0.20399902946108525
2030,0.23007859149854354,0.8455560740772661,0.8414951900090791,0.5923955921104589,0.1888184685778587
2031,0.10312175593759541,0.36234822804233036,0.41070066467860744,0.2623402738643149,0.08048631324527918
2032,0.10011767586215883,0.3347596634121563,0.43308543081159323,0.25144866091657664,0.07389922152387599
2033,0.09730478928275615,0.3082202242775933,0.455470759250024,0.24111541941624667,0.06755533381558249
2034,0.09474046527385331,0.2831660989118035,0.4776120192060445,0.23153125000699087,0.06155786027132114
2035,0.09247043433281281,0.25993955621974424,0.499325156918683,0.2228471298542724,0.05598772038315404
2036,0.0894706944360531,0.23599001407264028,0.5144193849398986,0.21265784779845368,0.050306597528360544
2037,0.08791898117882904,0.21730883698446202,0.5349170302381896,0.20618672037442112,0.04580056492123507
2038,0.0867162717827014,0.20082206853585968,0.5548523771884488,0.20078813017715283,0.041808051601920776
2039,0.08586075456976165,0.18649008994263513,0.574285269463991,0.19645112482296798,0.03831936117512534
2040,0.08534332285443749,0.17421534843609096,0.5933116361004566,0.19314003165389404,0.03531105825742515
2041,0.07576727056735674,0.14580542716582204,0.5446095371605665,0.16977798026009497,0.02914168988029584
2042,0.07608603337704324,0.13855606783886198,0.5627571377278311,0.16899231337942947,0.02730589132718383
2043,0.07666610582144959,0.13269278599543216,0.5810018866604102,0.16896067164059847,0.025790582903999718
