time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,0.0014900607764000873,0.005711551849556865,0.001846900883591184,0.003538664203777454,0.0023912759735324842
2018,0.0018006930425295367,0.006902236422042995,0.0022319234436198364,0.004276367879222954,0.0028897841167921266
2019,0.0021567090976886043,0.008266883025493716,0.002673198447925174,0.005121851564936411,0.003461124229492443
2020,0.0025621800671050392,0.009821103508804581,0.0031757726157426503,0.006084786028957623,0.004111826201506674
2021,0.003021327916092283,0.011581098438373115,0.003744880614205365,0.0071752040683407915,0.004848656551443342
2022,0.003538519858271257,0.013563638294247254,0.00438593836966613,0.008403488166329865,0.005678608094991896
2023,0.004118263682570409,0.015786049762817358,0.005104537652320872,0.009780360852362651,0.0066088902775679696
2024,0.0047652078497753885,0.018266225871297833,0.005906447073334217,0.011316888326314245,0.007646924293907204
2025,0.005484133965018309,0.021022600273301117,0.006797603027922225,0.013024463639791435,0.008800329391373346
2026,0.006279946939275222,0.02407411150584029,0.007784097657418808,0.014914783938747424,0.010076906071278645
2027,0.0071576662296195795,0.027440173755300033,0.008872168344013468,0.016999831025829946,0.01148461980212394
2028,0.008122416572397224,0.031140646624814645,0.01006818663898041,0.01929185095990339,0.013031583438187918
2029,0.009179418230903985,0.03519580418091916,0.0113786466581933,0.021803332771812563,0.014726038280295927
2030,0.010333975433664782,0.039626296997952795,0.012810151199805109,0.024546982749097612,0.016576332275418125
2031,0.011591462660234813,0.04445310568531112,0.014369395137558059,0.02753569339271366,0.018590894908456355
2032,0.012957308758529164,0.049697485968809484,0.016063146076190957,0.030782507032412365,0.02077820869373547
2033,0.01443697782212392,0.055380900153876755,0.017898220875430363,0.034300571301333675,0.023146776087317952
2034,0.01603594590645988,0.06152493051383958,0.019881456849457482,0.038103084081205225,0.02570508081048025
2035,0.017759675463955495,0.06815118405168247,0.02201968010748449,0.042203232911033124,0.02846154546396871
2036,0.019613587792555426,0.07528119024358224,0.024319671421266623,0.046614129640507415,0.03142448566459219
2037,0.021603033207258385,0.08293629046133763,0.02678812923887037,0.051348739558535146,0.03460206033681561
2038,0.023733258470409257,0.09113751681381754,0.029431629248823213,0.056419803813821,0.03800221765584032
2039,0.02600937112536035,0.09990545866176075,0.03225658004057101,0.061839754229648256,0.04163263626364577
