time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,0.16830674927283332,0.5311939924584413,0.2820228661802209,0.5504861229229729,0.11152249496566885
2018,0.27856858546559043,0.8772985975424177,0.4779958917898039,0.9076123857693105,0.18409470988322202
2019,0.23195072538511494,0.7275369532386448,0.40856058051344785,0.751114589905434,0.15257620248421028
2020,0.0,0.0,0.0,0.0,0.0
2021,0.3149055629480951,0.9803035017847207,0.5952066095446709,1.0064157524320503,0.20525165913367757
2022,0.12230836160208025,0.3786380853990925,0.24138838823863878,0.38727248961205624,0.07919195768483002
2023,0.12710518721058248,0.39070073950578166,0.26338856175872655,0.3977987852043604,0.08160798192280451
2024,0.195277281449598,0.5958896027811081,0.42837931827587006,0.6033806193205122,0.12427024649946226
2025,0.13165675089949325,0.3980244729954989,0.30737189132896003,0.400346199644652,0.08284808333023418
2026,0.3981543346941986,1.1886032655228131,0.9951287254630743,1.1859230643867011,0.24683845775067065
2027,0.3827814579905357,1.1262765676992217,1.0307251809648865,1.1128421624364673,0.23325222462883646
2028,0.3663093094199489,1.060448537734513,1.0704329195622668,1.0355841951987947,0.21889853258128833
2029,0.34965562832648833,0.9921378171018177,1.1137517314938468,0.9553367890601883,0.20399902946108525
2030,0.3326782861285901,0.922561061001297,1.1595406790732592,0.8735187607097542,0.1888184685778587
2031,0.14675856582213698,0.39539412187368983,0.5591132401904354,0.36694992426513917,0.08048631324527918
2032,0.13982625622683026,0.3653395822658966,0.5841570240954079,0.3311048848156997,0.07389922152387599
2033,0.1335994055113872,0.3364287382176578,0.6118465579346067,0.29649743043305393,0.06755533381558249
2034,0.12785573416738566,0.3091368682403596,0.6401445621078858,0.26367818517040653,0.06155786027132113
2035,0.12282567002033257,0.28383692200621985,0.6671949193704353,0.233078048988175,0.05598772038315405
2036,0.11709678770422333,0.2577426260421175,0.6860139444593131,0.20260028586090204,0.050306597528360544
2037,0.11351420911420099,0.23739663603576164,0.7140670961871487,0.1775414851323048,0.04580056492123507
2038,0.11091933558347765,0.21944233666747842,0.7417569169639994,0.15515431420836284,0.041808051601920776
2039,0.10920038597182369,0.203836593722976,0.7686440325972999,0.1353832162103402,0.03831936117512534
2040,0.10829485612656532,0.19047315044108643,0.7945043038220791,0.11809897150470403,0.03531105825742515
2041,0.09601859574929178,0.15945686278519988,0.7296746367539116,0.09175971474292531,0.02914168988029584
2042,0.09660323215654361,0.15157333512984983,0.754309036149165,0.08053347061872067,0.027305891327183834
2043,0.09745262816337212,0.14523637528685235,0.7796580339545133,0.07092808641255006,0.025790582903999718
2044,0.09867594812100867,0.14024666590273246,0.8055383615254763,0.06276162035744799,0.024562375384360537
2045,0.10043578816375695,0.1364432069027954,0.8315154326433873,0.05585941627364339,0.02358917571263459
2046,0.09658669751459478,0.12645102516349757,0.8114432966915545,0.04733964591448848,0.02160030125222769
2047,0.09879229854648792,0.12499898287973167,0.8384348244535897,0.04283467599392884,0.021118518415146323
2048,0.10108929643120453,0.124335462108104,0.8664585903383673,0.039092303564616376,0.02079900984496659
2049,0.10358855707097726,0.12437023614879462,0.8953259548402407,0.03600631838809,0.020622089118932582
2050,0.10621986526418187,0.1250237227440793,0.9250749334842141,0.033483856776315185,0.020570440484776076
2051,0.1066439143216179,0.123355213716599,0.9340489394144443,0.03072921218211294,0.020159742980868565
2052,0.10982690033928792,0.1250928830775815,0.9657011309284401,0.029160317871774522,0.020325610508755143
2053,0.11318989511351343,0.12725537247426902,0.998357710477598,0.027935098692086144,0.020574940196789997
2054,0.11668628540872068,0.12980352287522318,1.0319728618717605,0.027004160594956503,0.020897937156272823
2055,0.12038436035626962,0.1326949564868361,1.0666726408970268,0.02632517505558002,0.021285951421925083
2056,0.1241161961973136,0.13592858799297267,1.1027398683536085,0.025870222364403717,0.021738308457364422
2057,0.1281327423478349,0.13938081995360088,1.1393703027293696,0.02559102356556532,0.0222339099702547
2058,0.13223573289931032,0.14305873035861494,1.1767483393306093,0.025469571817366286,0.022773568823836837
2059,0.13637409439907494,0.1469400279510173,1.2149593892495412,0.02548266340123451,0.023351429618001365
2060,0.14060280699093128,0.15099591269912696,1.2538568716616538,0.025610138005373897,0.02396199859436409
2061,0.1431175238113435,0.15323916801461004,1.2769753911117183,0.02550826736377546,0.024289524137386467
2062,0.14748813014039863,0.15755423240042118,1.3167369382746252,0.02581785672729354,0.024949375760817558
2063,0.15191845578480648,0.1619597519399158,1.356694642346314,0.02619394875435509,0.025626601008314757
2064,0.15637053093725248,0.16642820358614968,1.3967505036177303,0.026624400779439977,0.02631639108811572
2065,0.1607996101098024,0.17093183085255859,1.4368256947378504,0.027098241269030113,0.02701397160875585
2066,0.1689982902434282,0.17947888951210766,1.5106361893514932,0.028240577811283325,0.028352195448298808
2067,0.17333215840986874,0.18394015459581933,1.5498381425002001,0.028763682028013958,0.029046384453448443
2068,0.17760214704239116,0.1883528001608571,1.5884060440104273,0.02930345535112084,0.029734328149304403
2069,0.18178352744793602,0.19268779557438478,1.6261280906144864,0.029851827323347405,0.03041123389282139
2070,0.18585112837612203,0.19691607690889543,1.662786907535895,0.03040127477518374,0.031072336386296476
2071,0.17679208624117893,0.18725328766483493,1.5819533286944893,0.028827151194626508,0.029542740876224643
2072,0.18057469392043415,0.1912060497275092,1.6159833030269595,0.029366790247301666,0.03016229916396851
2073,0.18416724341297736,0.19496528422709883,1.6482881217322858,0.029886616484794275,0.03075191376493697
2074,0.1875454113014142,0.1985041387225817,1.6786541109571889,0.030381097531355938,0.031307265672674466
2075,0.19068584452280812,0.20179695267875797,1.7068725636061286,0.03084509513970458,0.031824236356210345
2076,0.19811083754737427,0.20962811772848375,1.7734285440239825,0.03200809858594236,0.03305723757666888
2077,0.2006841014492859,0.21232901900675774,1.79654090828671,0.032392288431926486,0.03348149060360191
2078,0.20295949278773687,0.21471825717544707,1.816974397366067,0.032733420493753475,0.033856863337594655
2079,0.20492104348137521,0.21677841950335694,1.834587886824945,0.03302817274129768,0.03418057074308026
2080,0.2065555139435506,0.21849505809562844,1.8492644033911292,0.03327377568233287,0.0344503012148416
2081,0.19192524665905836,0.20300967705995687,1.718314758181811,0.03090343686032101,0.03200799228182886
2082,0.19285331062455097,0.2039835744332479,1.7266510822940728,0.031041710166725942,0.032160955171486254
2083,0.19343420889220625,0.2045916209180954,1.731874413957701,0.031126045375681345,0.03225633883988393
2084,0.19366848177851592,0.20483417888502575,1.7339903266637753,0.03115622887863917,0.03229418456069874
2085,0.19356061103435493,0.20471581102424777,1.7330395717523253,0.031132726627365152,0.03227519823066945
2086,0.19582860176070935,0.20711096598712644,1.7533584340730863,0.03149242222744856,0.0326525461436316
2087,0.19504316467878888,0.20627738749011504,1.7463361637736545,0.03136195791913147,0.0325209072895534
2088,0.1939535888495953,0.20512270089860776,1.7365888297252607,0.03118337817397937,0.03233868536622949
2089,0.19258018132556054,0.20366829103764733,1.724298576263924,0.030959816197416005,0.03210924485481754
2090,0.19094683132948478,0.20193934570469724,1.7096795700693836,0.030695001992837544,0.031836550896363794
2091,0.17668178727579617,0.1868519088639367,1.5819588645042868,0.028400183279585538,0.0294578665232753
2092,0.17451653635158998,0.18456107099207508,1.5625751661065144,0.028050769368646606,0.02909663565825735
2093,0.17218217883324644,0.1820915880085021,1.541676646791688,0.02767445400404898,0.02870725558993482
2094,0.16971294681621055,0.1794796269629022,1.5195699360325368,0.027276688687958954,0.028295425489008565
2095,0.16714432688544725,0.17676268750799878,1.4965728748745064,0.02686313505574064,0.027867055063481964
2096,0.16418678381696095,0.17363454979785733,1.4700931115661753,0.026387226114529327,0.027373866268332315
2097,0.16153150942675726,0.17082615960731934,1.4463194961924484,0.025960019013225127,0.026931092850174927
2098,0.15888426530352773,0.16802633013420393,1.4226175415149274,0.025534200755520584,0.026489674233213318
2099,0.15627901656245122,0.16527096755127685,1.39929141098202,0.025115210788808004,0.026055270088471763
2100,0.15374772780577492,0.16259386481146543,1.3766273474055069,0.024708170509938166,0.025633207115902265
