time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,6.206717993634279,38.05845113769299,6.057633962137371,13.245298677974496,17.41124635947555
2018,6.298129599579483,38.79435470166913,6.179096571008098,13.475994508383076,17.592451285305234
2019,6.373975400050288,39.40053595489164,6.28641360240987,13.668395639333529,17.741566365286314
2020,6.372513093987749,39.39159516448834,6.284990449704572,13.66528073004346,17.737454551681537
2021,6.474391862247099,40.211569573343674,6.454445818723734,13.93124710410357,17.93785760627204
2022,6.513314433898167,40.52103055058458,6.5252721972632965,14.032852457203289,18.01137110978825
2023,6.554266389769539,40.837618506440506,6.6062044331050345,14.139323871767255,18.086370572961442
2024,6.617187747955605,41.32791617851985,6.745365707238043,14.307599239487967,18.20299468302099
2025,6.6587967913301025,41.647621103400375,6.849061968043149,14.420454437924683,18.277043956129173
2026,6.794291559032895,42.6377864024469,7.20735568607682,14.78140019434981,18.513808224775538
2027,6.924832856193377,43.571421154550855,7.59218810407324,15.13516544700909,18.735580402048477
2028,7.046448336757018,44.44576680754043,8.005923015560999,15.481388651226679,18.941454673061653
2029,7.166776829697564,45.268301433896504,8.454708743492716,15.819810404384443,19.13073891719073
2030,7.28484317554526,46.03385806822723,8.938854178338788,16.15029403800983,19.302997764442612
2031,7.332234458952646,46.33726237802561,9.175558306173075,16.292249492060375,19.36491728707771
2032,7.377525402416764,46.60452681961324,9.42853252615256,16.430339729049084,19.41807220967079
2033,7.421873041862718,46.84472704834696,9.697631976298329,16.5646673478124,19.462527443642177
2034,7.459874771748379,47.05104454319177,9.981828778333039,16.695383702622344,19.498443249431737
2035,7.503362386882022,47.23418464164663,10.280223206794835,16.82267864839412,19.526053082025975
2036,7.538485651624316,47.379939902412474,10.588719895831208,16.945043766991134,19.545044538465987
2037,7.569152380362427,47.50072529013673,10.913488603708482,17.06448709031266,19.556383982548965
2038,7.595042032763154,47.602428815743856,11.250966233189436,17.181240793841276,19.56036919067012
2039,7.620698585843022,47.68322611430962,11.601403264632927,17.29553380020764,19.55728157553913
2040,7.652438936971167,47.744626630703245,11.958705491904412,17.40758546940367,19.547372859503568
2041,7.674337412882392,47.771108425279905,12.286710738057746,17.50136617984662,19.5272475364574
2042,7.690720494428246,47.78158721522414,12.628487727494736,17.593525951192188,19.500999510742197
2043,7.708212758525333,47.776802120707,12.979492427116845,17.684211005396875,19.468705007845863
2044,7.728464220541302,47.75735542253336,13.341681619023955,17.77355380395916,19.43040296928222
2045,7.744650343147829,47.72376394601304,13.71203669487686,17.861673651869676,19.38609713538731
2046,7.751156071198377,47.67034999064833,14.07208173504341,17.940939763832347,19.334518327750857
2047,7.758344066505704,47.60371134420613,14.434410560640753,18.019265394915493,19.276918858450347
2048,7.771657268135931,47.52725133916021,14.814860846461258,18.09673029086414,19.21320599695119
2049,7.780019580631475,47.43675521331979,15.204739007227348,18.17340653205239,19.143268243930542
2050,7.7783363045352,47.33035920560186,15.61087235006813,18.249359443904773,19.066978938123796
2051,7.781116527347631,47.20827582957087,16.021866515383604,18.321154097180855,18.983730580859156
2052,7.791370391610894,47.07431713109197,16.443105519317562,18.392342287595326,18.89385619361994
2053,7.801985202002687,46.92674842192144,16.876833877875015,18.462972210985455,18.797202115301214
2054,7.804542199844144,46.7635733294677,17.317107184392576,18.533087590146646,18.69361291279798
2055,7.808370763270236,46.58645926551203,17.77814047794006,18.602727795970218,18.582934213103652
2056,7.806822509835468,46.395236719129976,18.239706350252266,18.671984467385492,18.46502244510919
2057,7.80074412280523,46.1965541855239,18.73061623705021,18.740831205069593,18.33972625455459
2058,7.796219864345628,45.98415709091533,19.227807704029072,18.80929384140468,18.20691031777898
2059,7.788476303142858,45.75376513548672,19.75047877672064,18.877393200869612,18.066450629797956
2060,7.78790159852214,45.50490882610985,20.288780771435317,18.94514473822375,17.918236864114114
2061,7.77003339990104,45.23937093948007,20.83466417681089,19.009978173117208,17.761864141091475
2062,7.763074808423898,44.9586686358336,21.384247246994367,19.07446297699274,17.597566187717256
2063,7.751688374659566,44.66614300205807,21.954783831730985,19.13859625064256,17.42528704908129
2064,7.737227938290734,44.35929147337669,22.53468536121549,19.202368078527297,17.244993240804938
2065,7.7234661598039,44.03725208506232,23.136283787208697,19.265761168928407,17.05667574613684
2066,7.7021715569201135,43.70349119511324,23.767394038486533,19.334110774513718,16.860989536657996
2067,7.686807866274978,43.353588928259725,24.42293100987592,19.40199113221762,16.657337840544223
2068,7.682889661686487,42.98922974490256,25.089936971269687,19.469362312370368,16.445796288985623
2069,7.659425313228046,42.61066240540881,25.763872455045195,19.53617642719028,16.22647186447883
2070,7.629199805486528,42.217502966278985,26.451367310385407,19.60237783330544,15.999504281570736
2071,7.602486799705171,41.799131285405196,27.092962333278113,19.649579643631473,15.762897004223802
2072,7.5768314776154275,41.365673778298834,27.744516154253358,19.696062268685612,15.51903290274084
2073,7.5478148991727405,40.91583779899507,28.389494241497502,19.741749071581324,15.268155948596327
2074,7.518943219766433,40.45526821001128,29.065345594429928,19.786558394656417,15.010546341537811
2075,7.481797809748213,39.98201559785792,29.7520248906541,19.83040475792953,14.746520735048206
2076,7.449029523387265,39.500964439129355,30.455481603861273,19.879613122159682,14.477190441532603
2077,7.404451112728585,38.99816855862061,31.162354667383365,19.92764362332041,14.202181542490113
2078,7.362278525629681,38.475662519941146,31.89145408257922,19.97440948483654,13.921918440416746
2079,7.308845437790484,37.96136559667552,32.63085685995309,20.019826981334962,13.63685969825498
2080,7.266196995152131,37.429489535432026,33.37161711849497,20.063817609095683,13.347496579191391
2081,7.2066747573044045,36.87891726867275,34.04021447098744,20.083832574135933,13.051694928062462
2082,7.149152469000193,36.32590297098907,34.71245583870577,20.102253113243904,12.752657740879732
2083,7.090427047152418,35.767676050967026,35.38999944348784,20.119030699470876,12.45096176595175
2084,7.0286471836806905,35.195382240864326,36.052053975830916,20.13413142333694,12.147206738109277
2085,6.9635084254324635,34.61286689896391,36.727441293661876,20.147538247055756,11.842011982128763
2086,6.9116463962281935,34.02319997288759,37.40828934930605,20.16307698438963,11.536464435025326
2087,6.856524062058458,33.420758370705855,38.1035656513932,20.176914251184634,11.23075537803722
2088,6.798410594554547,32.842168160565414,38.788533058338395,20.189095734576444,10.925539080530893
2089,6.736025522575157,32.268346880470176,39.439690431292966,20.19969056395391,10.621472430586671
2090,6.679655211764767,31.67868641233691,40.09546378305035,20.208791984806,10.319210014719234
2091,6.604798831284604,31.093618761247093,40.7057564016499,20.19901889222614,10.017331770276815
2092,6.537521984208269,30.51069550982827,41.310846758648005,20.18787526336517,9.718523469379571
2093,6.473748586429611,29.92257491653571,41.887411997730624,20.175526999201892,9.42340200302144
2094,6.40915873335817,29.347361933469056,42.44581309816069,20.162161051561743,9.132561125508586
2095,6.34535998848761,28.782952289413902,43.00945159635983,20.147983082082412,8.846566307204245
2096,6.284490971643223,28.224042929426876,43.568103070165776,20.132754913920557,8.56589547866923
2097,6.221473039605681,27.66282070976952,44.09124742870727,20.117175142036444,8.29109785458665
2098,6.15909623841959,27.117105403275637,44.62487363282876,20.101485312978824,8.022625421030524
2099,6.096460307348235,26.578320464225992,45.149518324158436,20.085930540721176,7.760883992652612
2100,6.043535246630442,26.05154543640838,45.6632581330591,20.0707546683777,7.506229852469368
