time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,10.810862204502023,41.83829480804679,13.400894576811819,26.030016347982695,17.41864385608211
2018,10.988302792438198,42.7013918788935,13.637514863207796,26.523122216806428,17.61473918645596
2019,11.13719044126588,43.4264287438184,13.836070785457446,26.937001932349865,17.778897377917094
2020,11.134646346112676,43.41660804465588,13.832919556517593,26.930885713786573,17.774785551683742
2021,11.67462309066781,46.04321588862525,14.552109710166356,28.4290270360128,18.371994561016592
2022,11.826448849598952,46.78475872763043,14.754481752468408,28.851028200498234,18.538449572373565
2023,11.943795819893122,47.35961018478978,14.910936169425202,29.177493366889788,18.666302833016033
2024,12.1616738525669,48.42481207953977,15.200970002712621,29.78213653882711,18.904914131385517
2025,12.385638814300947,49.521294801988276,15.498916609825445,30.403306310611324,19.149606908152805
2026,12.584412773704862,50.49688336954877,15.76321263441219,30.95448719665225,19.36574729352591
2027,12.783242433239195,51.474870847273024,16.02733727232973,31.505367728705263,19.58112034787776
2028,12.982183125608351,52.45589462622999,16.29129882911942,32.05595865633408,19.79565686370334
2029,13.181301684545007,53.44071607934357,16.555105015897947,32.60626554395628,20.009278440514965
2030,13.380678592848396,54.430244662557904,16.818762281303382,33.15628634721682,20.22189565479556
2031,13.518816229875823,55.12238718145492,17.00128185584993,33.53764874796767,20.366312405839796
2032,13.657098379081875,55.81904238374063,17.183480381827614,33.91839104345085,20.509446998888226
2033,13.795636225962756,56.521413816524294,17.36537286922797,34.29852171352755,20.651196482787515
2034,13.93456133359407,57.23092876465235,17.546970866834318,34.67803375813691,20.791441138394084
2035,14.074029100851593,57.94927800362898,17.72828109334412,35.05690007852635,20.930041266220996
2036,14.195111255799345,58.58217142871207,17.884748075710103,35.384195316271686,21.046698892631554
2037,14.317102194720903,59.227367919058025,18.041066271851673,35.71106936664583,21.161547063577146
2038,14.440231890822632,59.887392438661514,18.19722424388639,36.03742480120648,21.274380833982494
2039,14.564767989204952,60.56519357940726,18.353199852652182,36.363124628829326,21.38496215502681
2040,14.691019472325145,61.264186628079614,18.508958506650096,36.68798666212523,21.493016215996185
2041,14.821481181272922,61.999637390792834,18.667058551024667,37.01713542460514,21.600312618573202
2042,14.954334774024424,62.76438564521959,18.824697491756673,37.34464486948004,21.704290076247005
2043,15.090024928821705,63.563381188012244,18.981798130172375,37.67017987938951,21.804552941720562
2044,15.229036271604576,64.40202746352756,19.138270076325636,37.99335871001997,21.900669498080035
2045,15.371885543957188,65.28609132119085,19.294012663075144,38.31376290681132,21.992179436360225
2046,15.505115990298657,66.14090885751786,19.433568279287005,38.59994987078061,22.066987017470268
2047,15.643052547758387,67.05038201478573,19.572360819705086,38.88298879538335,22.136542768689264
2048,15.786208383813392,68.02021510532191,19.71029731429878,39.16248123462731,22.20039588968087
2049,15.935067677031537,69.05576965210084,19.847298267085524,39.43807201052667,22.25812572003266
2050,16.090067322061955,70.1618536262745,19.983304585117377,39.709472722833816,22.309359120082718
2051,16.251970627551696,71.34500302671745,20.11865417487499,39.977210289114645,22.35404160604249
2052,16.420615967877275,72.60554920866495,20.252895379516577,40.24029688253238,22.391620261742197
2053,16.59622065562977,73.94575413924794,20.386056446690972,40.49873617264424,22.421935631829257
2054,16.7789226654232,75.36697049807918,20.51819384125825,40.7526291719694,22.44490253602531
2055,16.968785978873225,76.86971056418126,20.649387873215126,41.00216159723108,22.460502999515512
2056,17.16125887001381,78.42306524169953,20.77590032279681,41.24025040932625,22.466371088359367
2057,17.360799494213605,80.05639127252991,20.90171555747332,41.47463660058914,22.465057613533247
2058,17.56731567569871,81.76849363609934,21.026942686559774,41.70563166917389,22.456668501728604
2059,17.780681777025954,83.55784017077157,21.151687638056025,41.9335510330198,22.441328488580464
2060,18.00074670184274,85.42266276427614,21.27604723139224,42.15869662491923,22.419171069240104
2061,18.259116342863695,87.58249903225564,21.425042183792314,42.428167366969156,22.404920898318245
2062,18.52378224246413,89.81438239439741,21.573543051958076,42.69478279602778,22.38383425192119
2063,18.794515669394798,92.11585534725468,21.721608553134423,42.95877812061745,22.35606350418378
2064,19.071077831092836,94.48443241766563,21.869272485773454,43.22033069997555,22.321746913379492
2065,19.35321854439875,96.91758999958994,22.016542473275827,43.47955739124458,22.28100854208551
2066,19.617291132146242,99.24751661420964,22.145634487150314,43.703449710394345,22.223919321173838
2067,19.886447389045927,101.63686668825284,22.27436907894051,43.925289268312575,22.160716703270033
2068,20.160396733197093,104.08295820977199,22.402668105897153,44.144995588006864,22.091480922538675
2069,20.438825553197834,106.58294522012051,22.530428098653644,44.362433590647505,22.01628733740393
2070,20.721395209809202,109.13379340776727,22.65752108541854,44.57741620085816,21.935208921180067
2071,20.989370910221577,111.6017605328139,22.770019752756852,44.76416037125147,21.84064545245335
2072,21.260651261734683,114.11324581623788,22.881487521811295,44.94786952158912,21.74033657542988
