time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,3.635675025329735,1.9120881384046728,5.31934116938864,12.349314603526286,0.0
2018,3.7032844011064334,1.9504202623996143,5.423472264704882,12.590975810139527,0.0
2019,3.7597417306341248,1.9821723205675623,5.510525616119644,12.792959791215898,0.0
2020,3.7588873458281666,1.981723475954063,5.509276276952148,12.790059334668328,0.0
2021,3.837097291444975,2.024597380620108,5.630220803514097,13.070519325566881,0.0
2022,3.867075707414334,2.0407743792194672,5.676729347935845,13.178324518990237,0.0
2023,3.8985484315123338,2.0574040318432725,5.725678438139411,13.291735666915077,0.0
2024,3.948337639507708,2.0830690970514154,5.8032598086596385,13.471395062431545,0.0
2025,3.9818583636985396,2.099833558668694,5.855717591827762,13.592791921425233,0.0
2026,4.089043896460665,2.151773553636164,6.02361143620367,13.98107138371542,0.0
2027,4.194448038631522,2.20092226304243,6.18929664850303,14.36386502058128,0.0
2028,4.297986316864554,2.2470799133928976,6.352693978203935,14.740929478446276,0.0
2029,4.399602200487549,2.290094555867715,6.513759215361877,15.112099344862338,0.0
2030,4.499272151889423,2.32987094531604,6.6724891401217725,15.477302867055588,0.0
2031,4.542493745678427,2.345699090213157,6.74195993460634,15.636800049169716,0.0
2032,4.5847679879129215,2.359953062054323,6.81033292247881,15.79349543515919,0.0
2033,4.626129274832328,2.3726624087058634,6.877662681500611,15.947499913526272,0.0
2034,4.666624902083091,2.383877606257586,6.944019757192315,16.098963024908034,0.0
2035,4.706312375896932,2.3936654701425795,7.009487373157904,16.2480652894158,0.0
2036,4.744725845073033,2.4019656767626008,7.073291707394914,16.393036661802103,0.0
2037,4.782478202588843,2.4090144080232534,7.136415085451447,16.536113612493686,0.0
2038,4.819638539810099,2.4148951483811016,7.198955567061737,16.677514227505988,0.0
2039,4.856275384049065,2.419688972686445,7.2610109458426,16.81745619160434,0.0
2040,4.8924550984323965,2.4234717095887235,7.322676862848042,16.956152000906776,0.0
2041,4.9231699586479465,2.4254087191329554,7.375632127062227,17.07480825484845,0.0
2042,4.953604386832046,2.4265292032873753,7.428448950538756,17.192822284569683,0.0
2043,4.983806656897227,2.4268748711720414,7.481202199584994,17.310355671644974,0.0
2044,5.013821936171813,2.4264802358113373,7.533963643401349,17.42756134698859,0.0
2045,5.043692447395444,2.4253729498261696,7.5868021284254965,17.544583873352455,0.0
2046,5.071016140414027,2.42324003690683,7.635698033518818,17.652401195250373,0.0
2047,5.0982907988878186,2.420445865576588,7.684828117698282,17.76038323873081,0.0
2048,5.125549606568123,2.4169987359235057,7.7342517052590205,17.86864736450245,0.0
2049,5.152824161957445,2.4129030301077976,7.784026592342432,17.977305678827975,0.0
2050,5.180144673815053,2.408159823756914,7.834209171691888,18.08646535767367,0.0
2051,5.206429773801037,2.4026346587538225,7.882988968274991,18.192073082684534,0.0
2052,5.232816401306939,2.396458532665683,7.932281943815905,18.29838433291145,0.0
2053,5.259331025762754,2.389625511111674,7.982139961609568,18.405491289358196,0.0
2054,5.2859990599859925,2.3821284844879558,8.032613273767875,18.513481068254006,0.0
2055,5.312844801720532,2.3739595699572518,8.083750257944658,18.62243525210126,0.0
2056,5.33990942916855,2.3651125209872363,8.135627552543136,18.732496762092822,0.0
2057,5.367196505967716,2.355576918936293,8.188258179381156,18.843666380372937,0.0
2058,5.394726215659051,2.3453446528314035,8.241682670319108,18.95600504518839,0.0
2059,5.422516992175193,2.334408140860876,8.295938014402289,19.069565128358967,0.0
2060,5.450585284805417,2.322760597109916,8.351057124265571,19.18438948064952,0.0
2061,5.478116279515551,2.3103049363279844,8.405671225300248,19.29743427553667,0.0
2062,5.505944474497315,2.2971276139411536,8.461189570847317,19.4117796146575,0.0
2063,5.5340788418920015,2.2832256227288674,8.517629525242802,19.52743414689796,0.0
2064,5.562525305643759,2.2685976605559026,8.575002081622818,19.644393079566274,0.0
2065,5.591286476972751,2.2532443201180388,8.633311305532418,19.762637305128553,0.0
2066,5.6220929791521765,2.2373573041137296,8.695473691159883,19.88852541323674,0.0
2067,5.653201563123349,2.2207515160707465,8.758546864368677,20.01557585397224,0.0
2068,5.68460375690058,2.203434319406702,8.822511538728794,20.143723506432707,0.0
2069,5.71628694991383,2.1854155912904907,8.887339755165462,20.27288672715815,0.0
2070,5.748234302047874,2.16670784347551,8.952994668408554,20.402967296315477,0.0
2071,5.7744743154262475,2.146678741302464,9.009392402724513,20.511994845227083,0.0
2072,5.800928866836856,2.12599364051516,9.066509737386161,20.621725890468312,0.0
2073,5.827568521883821,2.104673372664197,9.124283266691636,20.732013933662085,0.0
2074,5.85436000226008,2.082741709701101,9.182641255867987,20.842698471374383,0.0
2075,5.8812664699315045,2.060225382030068,9.241504141740705,20.953606406387966,0.0
2076,5.9103402150613995,2.0373817758817396,9.304315630660968,21.07220297241064,0.0
2077,5.9394374239528185,2.0140149698158796,9.367437704067223,21.190600534692553,0.0
2078,5.968513299663795,1.990160463396142,9.430772188759633,21.30860095857173,0.0
2079,5.997521507579828,1.9658565105994303,9.494216785525836,21.426002390474927,0.0
2080,6.026414901879634,1.9411439927922325,9.55766641853585,21.542602220576377,0.0
2081,6.047780986541668,1.9152631800073452,9.608585461694913,21.631388620593757,0.0
2082,6.068915842749815,1.889059337958622,9.659258112217262,21.718936552840358,0.0
2083,6.089775550678674,1.8625800849668135,9.709581527608869,21.805061324627243,0.0
2084,6.11031888508031,1.835874824800315,9.759456675645357,21.889591050848868,0.0
2085,6.130508232903462,1.8089944458019054,9.808790096109858,21.972370140281406,0.0
2086,6.151567866525144,1.7821285261393882,9.859617592187515,22.057823840741257,0.0
2087,6.172203629632274,1.75519156699664,9.909724822026199,22.141239405091156,0.0
2088,6.192393989157481,1.7282367875829,9.959045288463821,22.222530066867776,0.0
2089,6.212124208644628,1.7013173598747025,10.007524404346105,22.301637054654435,0.0
2090,6.23138689226302,1.6744859585401382,10.055120664053868,22.37853148435538,0.0
2091,6.244412139462673,1.6471605453571483,10.092068461520434,22.43234306468679,0.0
2092,6.256928104836022,1.6200185051856557,10.128007897711866,22.483816259464824,0.0
2093,6.268952016033587,1.5931082498650357,10.162942570057218,22.533018924194387,0.0
2094,6.28050885121474,1.566475780467445,10.196890807797994,22.58004960250052,0.0
2095,6.291630924871642,1.5401642112968064,10.229885183931076,22.62503579408463,0.0
2096,6.302205391360944,1.5141965631145693,10.261715339493007,22.667583224766005,0.0
2097,6.312430689563618,1.4886257464839256,10.292698481806013,22.70842358860101,0.0
2098,6.3223564950793945,1.4634836038147412,10.322903114303282,22.74775281833289,0.0
2099,6.332036093948875,1.4387974849867178,10.352406299948543,22.785781245479644,0.0
2100,6.341525032284842,1.4145899734737728,10.381291455765975,22.822728436262196,0.0
