time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,17.088326326805237,44.78406516225465,23.48462235461962,50.370551698144546,17.41835854338755
2018,17.38125501908417,45.72264187717109,23.923947473238595,51.34940337817744,17.613871243129182
2019,17.625031190057584,46.51105355399778,24.292757186986314,52.17092274777328,17.777430574110852
2020,17.62101445175722,46.500543491885836,24.287238252759025,52.15909080240442,17.773318747909343
2021,18.405581584117993,49.00366925769537,25.45759649088688,54.76252419058105,18.293448665819742
2022,18.627827919262227,49.73261419529875,25.797888809802757,55.51939319047764,18.442701360075674
2023,18.813728313646358,50.32292337669822,26.073039670715392,56.13103093239812,18.56230649851647
2024,19.15084971320212,51.39214111513796,26.571769533701122,57.238006579629705,18.780270570770785
2025,19.476901329108063,52.43950082453382,27.059777434094023,58.31986802541353,18.992328157656353
2026,19.907634373395624,53.83498743527602,27.709699834147585,59.758192662248675,19.274307767384407
2027,20.33770147646009,55.232277154015655,28.3593324572081,61.19318396677932,19.554245407809432
2028,20.768716140059155,56.63098570033772,29.00887328932979,62.62469099769821,19.831886056319405
2029,21.203746900970312,58.03255402483093,29.658542580170426,64.0524905851835,20.10692321586966
2030,21.639134045255133,59.43798730894678,30.308586967104517,65.47627553806038,20.378990777659652
2031,21.917030893232095,60.34116753995076,30.72420608642667,66.38318979140422,20.54771343930231
2032,22.194648267302792,61.24884675424536,31.140499340944558,67.28700962580159,20.713570571704892
2033,22.46828746085319,62.162129335354194,31.557732669886118,68.18737096102853,20.87614643478934
2034,22.742381463917972,63.08227640163411,31.97620601545691,69.08382066554573,21.0349587085996
2035,23.013817608827072,64.01071746726474,32.39625567929833,69.97580826209366,21.189453179682204
2036,23.23736319674939,64.78826845891417,32.74499066844382,70.70842238968238,21.310442416068526
2037,23.461271438323077,65.57677795184308,33.096132762647024,71.43692101419147,21.42658617349803
2038,23.68580091036876,66.3779847787758,33.450085570133055,72.16058390345249,21.537198700315688
2039,23.910557671641225,67.1937659669873,33.80728385109166,72.87861978037182,21.641538499498722
2040,24.135596048776712,68.02610632879977,34.168187708058255,73.59018958006753,21.73882310413797
2041,24.366192083126037,68.89772333319848,34.541495742425994,74.31057396031562,21.830896450129874
2042,24.59711916310287,69.79042573767698,34.91941253579115,75.02240227942512,21.914156935452713
2043,24.83094320611367,70.70345515559184,35.30241930091189,75.72492391139673,21.98784419721914
2044,25.063317137834158,71.64107253374314,35.690977118271555,76.41751827070325,22.05127016024222
2045,25.297805385578048,72.60542643809885,36.08551472202698,77.09974044627606,22.103848516342886
2046,25.545206772749207,73.64263749771769,36.50571577687538,77.8054971563054,22.149558472243438
2047,25.792930439024186,74.70926115807754,36.93267162828369,78.49999789449744,22.183298866684325
2048,26.034777062467008,75.80618220084204,37.366665462338766,79.18349318861158,22.204900814008685
2049,26.27799952476024,76.93401065337272,37.807929103386826,79.85645304743912,22.214331442932526
2050,26.526552150985317,78.09311461514419,38.25681394518215,80.51953303197763,22.211675233575377
2051,26.752526121405847,79.18815887035709,38.675757721757684,81.1092374224449,22.19104072185769
2052,26.97993422523833,80.31422061734781,39.100091885404716,81.6916565271566,22.15920347049689
2053,27.20890130514947,81.46864787686539,39.53561676314217,82.26763901191674,22.116393792261594
2054,27.439877299721392,82.65386356447192,39.98827577285589,82.83804238004173,22.062861623408146
