time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,0.000496887672912999,0.0002610735757786606,0.0007265686964677462,0.0016867963193586935,0.0
2018,0.0006004735921224007,0.00031549945068454704,0.0008780361012661691,0.002038441885922313,0.0
2019,0.0007191930690064594,0.0003778767645812754,0.00105163238925477,0.002441461698167288,0.0
2020,0.0008544013807582567,0.0004489176040888012,0.0012493393000465418,0.00290045654759668,0.0
2021,0.0010075005374932187,0.0005293586101391383,0.0014732069079846435,0.0034201858710994604,0.0
2022,0.0011799365320686755,0.000619959533008564,0.0017253496007686628,0.0040055584149594585,0.0
2023,0.0013731963802590694,0.0007215016772398219,0.002007941751601606,0.004661622187343248,0.0
2024,0.001588804894566396,0.0008347862066726905,0.002323213001982035,0.005393553506862771,0.0
2025,0.0018283211425191822,0.0009606322837994566,0.0026734430833328204,0.006206644980500607,0.0
2026,0.0020933345436450193,0.0010998750193966826,0.0030609561105672204,0.007106292255582878,0.0
2027,0.0023854605608797947,0.0012533632092210074,0.0034881142830000436,0.008097979395838997,0.0
2028,0.0027063359429444355,0.001421956834975678,0.003957310929152622,0.00918726273423615,0.0
2029,0.0030576134749179325,0.0016065243070790126,0.004470962833049519,0.010379753057709058,0.0
2030,0.0034409561948877464,0.001807939427132905,0.005031501780576201,0.011681095981157864,0.0
2031,0.003858031035644464,0.0020270780485168688,0.005641365266110015,0.013096950371895648,0.0
2032,0.0043105018517554175,0.0022648144142199244,0.006302986301680331,0.014632964690464417,0.0
2033,0.004800021794177858,0.0025220171519557927,0.007018782273639034,0.016294751120057113,0.0
2034,0.0053282249969567284,0.002799544907789128,0.0077911427953573495,0.01808785736498249,0.0
2035,0.005896717543405308,0.0030982416009914453,0.00862241650867784,0.02001773600838155,0.0
2036,0.006507067682782749,0.0034189312846850044,0.00951489679217002,0.022089711331748377,0.0
2037,0.007160795272826257,0.0037624125990888815,0.010470806340616099,0.02430894351361239,0.0
2038,0.007859360428825858,0.004129452806946868,0.011492280587980498,0.026680390142899104,0.0
2039,0.008604151366220763,0.004520781403977543,0.012581349955338057,0.029208765003893942,0.0
2040,0.009396471431212399,0.004937083301084306,0.013739920916269832,0.03189849411533695,0.0
2041,0.010237525322473403,0.005378991579527946,0.014969755884810339,0.03475366903536679,0.0
2042,0.011128404517010535,0.00584707982546201,0.016272451945654853,0.03777799747797533,0.0
2043,0.012070071924525014,0.0063418540560857255,0.01764941846288055,0.040974751325036515,0.0
2044,0.013063345807320555,0.006863744256307263,0.019101853622039658,0.04434671216115546,0.0
2045,0.014108883016991565,0.007413095552197232,0.02063071998125468,0.04789611450680228,0.0
2046,0.015207161614758893,0.007990159055656212,0.022236719129852516,0.051624586978360566,0.0
2047,0.016358462959508522,0.008595082423717652,0.023920265578217834,0.0555330916620903,0.0
2048,0.017562853366174604,0.009227900185582635,0.025681460029777666,0.05962186205221011,0.0
