time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,0.002349437242560518,0.006120925390650627,0.0032132677693956823,0.006880977489721897,0.0023912759735324842
2018,0.00283922331676041,0.007396951881111702,0.0038831362001098702,0.008315451664677193,0.0028897841167921266
2019,0.003400567844760165,0.008859409203577496,0.004650873726265231,0.009959505648202619,0.003461124229492443
2020,0.004039890187727873,0.010525028806520818,0.005525261618645997,0.011831945368836892,0.004111826201506674
2021,0.004763847939723505,0.012411174017527983,0.006515409541078857,0.013952282263324846,0.004848656551443342
2022,0.005579328208536782,0.014535820132032452,0.007630744258953992,0.016340709657930927,0.005678608094991896
2023,0.006493440398966621,0.016917540105653665,0.008881000759729198,0.019018084628477108,0.0066088902775679696
2024,0.007513516717758308,0.01957551630294941,0.010276225249529545,0.022005936454402096,0.007646924293907204
2025,0.00864710041415841,0.02252951322358026,0.011826759792854967,0.025326434362002697,0.008800329391373346
2026,0.009901930329275018,0.025799839372362385,0.013543221603453453,0.029002343544976973,0.010076906071278645
2027,0.011285927224209463,0.02940731631707069,0.015436485291211145,0.03305698797252186,0.01148461980212394
2028,0.01280717933259868,0.03337324675734751,0.01751766422318301,0.03751421144880197,0.013031583438187918
2029,0.014473927173968545,0.03771938191810175,0.019798091072493324,0.04239833709991548,0.014726038280295927
2030,0.016294545498769027,0.042467881426785946,0.02228929436717455,0.047734118219076936,0.016576332275418125
2031,0.018277521815442496,0.04764126403221538,0.025002970232975333,0.05354667869528705,0.018590894908456355
2032,0.020431431476588862,0.05326234925220665,0.027950949318210846,0.05986144301556295,0.02077820869373547
2033,0.022764907609705568,0.05935418431638581,0.031145156368246656,0.06670405026034679,0.023146776087317952
2034,0.025286604420896704,0.06593995155023621,0.034597560285144345,0.0741002473314193,0.02570508081048025
2035,0.028005156887415915,0.07304286651640862,0.038320119187443484,0.08207577140783869,0.028461545463968705
2036,0.03092913731082877,0.0806860686759102,0.04232472118152141,0.09065622320588121,0.03142448566459219
2037,0.03406700826434819,0.08889250315493301,0.0466231201541426,0.09986692951720169,0.03460206033681561
2038,0.037427071195143664,0.09768479115640119,0.051226865509578626,0.10973279266789979,0.03800221765584032
2039,0.041017410116702686,0.10708508711483909,0.05614722503213952,0.1202781251088201,0.04163263626364577
2040,0.044845831299095876,0.11711492593202438,0.06139510218216846,0.1315264719796045,0.04550066225792437
2041,0.048919799110309935,0.12779506093150728,0.06698094803002037,0.14350042207339095,0.0496132420167974
2042,0.05324636792360159,0.13914529228180217,0.07291466768236404,0.15622140686170005,0.053976850799751
2043,0.057832110177169105,0.15118428622049485,0.07920552129454037,0.16970948775312203,0.058597417182523565
2044,0.06268304073938225,0.16392938559114484,0.08586201985520185,0.1839831319584069,0.06348024344915532
2045,0.06780453764168656,0.1773964117458938,0.09289181580725106,0.19905897708095444,0.06862992205916602
