time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,0.03927033100241,0.024961745015029766,0.05919582791459387,0.1362862226023039,0.0
2018,0.06474661314420423,0.041230307470022605,0.09764574931080665,0.2246913080021595,0.0
2019,0.05358336088300021,0.034196510379357115,0.08086739695695033,0.18593792678336413,0.0
2020,0.0,0.0,0.0,0.0,0.0
2021,0.07180755433640289,0.04609377130190142,0.10864922982024804,0.24910014402395916,0.0
2022,0.027637338360233268,0.01780774729543716,0.04191074932622645,0.09584499899865984,0.0
2023,0.028398345124552866,0.018380341856783416,0.04320654253955314,0.09843802815562541,0.0
2024,0.04309920196323068,0.028043082172555262,0.06588927604224072,0.14928829075341948,0.0
2025,0.02862285792312903,0.018739205769604948,0.044065897615148224,0.09903547485464734,0.0
2026,0.08491085653487979,0.05598818397018831,0.1320559353207386,0.293301954763286,0.0
2027,0.07985764493201677,0.05308424405548012,0.12601429922225743,0.27515304966617166,0.0
2028,0.07456971938012943,0.050017456428653205,0.12010663989031932,0.2559663955519939,0.0
2029,0.06915017254031133,0.04683532939046943,0.11457775672031756,0.2360368879863953,0.0
2030,0.06372150502542483,0.0435946029489809,0.10968160258090986,0.21571683055047278,0.0
2031,0.02707715901270535,0.018705905111804227,0.04896836778237451,0.09056530388835977,0.0
2032,0.024843025648734113,0.01730768897459105,0.04777360452994095,0.08166002779764543,0.0
2033,0.022782389753709432,0.015963172466631804,0.04710711738456803,0.07306149096709856,0.0
2034,0.020945341948617236,0.0146945319728696,0.04696279932865908,0.06490639652914729,0.0
2035,0.019369735322246586,0.013519172006967681,0.047293609200086885,0.057301716865970694,0.0
2036,0.017866748630187636,0.012303812556480434,0.0474647656280139,0.04973356473956057,0.0
2037,0.01687980933955191,0.011360312759994648,0.0485148165586581,0.04350346245003364,0.0
2038,0.01616505154672472,0.010528763708243571,0.04979740658751439,0.03793605940147953,0.0
2039,0.01569665264597416,0.009807158187340239,0.05124431770305624,0.033017529598646116,0.0
2040,0.015440045615970385,0.009190541842159651,0.05280294333663111,0.028715755690025154,0.0
2041,0.013665358794879423,0.007716411426448195,0.04843787749939605,0.0222330760818657,0.0
2042,0.013754406806802254,0.007356077241497872,0.050079694391527534,0.01943362154590846,0.0
2043,0.013940095686607718,0.007066626595250816,0.05176538020961711,0.017035811853710794,0.0
2044,0.014200631840579849,0.006840956766438897,0.053489838387473794,0.014994443639599918,0.0
2045,0.01451931648056963,0.0066722373997203715,0.05525248916327703,0.013266125514170753,0.0
2046,0.014075375173819364,0.006198067544297918,0.05395619096441577,0.011168912784138618,0.0
2047,0.014481793942422699,0.006139905224255343,0.05580504290616647,0.010033823759456462,0.0
