time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,0.0004953816179357159,0.00026489689135588876,0.0007209287707079594,0.001663780130600932,0.0
2018,0.0005986535928684777,0.00032011982429798225,0.0008712204569346966,0.0020106276022453253,0.0
2019,0.0007170138183998399,0.00038341098053249465,0.0010434701094847124,0.002408150300065132,0.0
2020,0.000851816138437048,0.0004554944860190874,0.0012396481588108099,0.0028608956429369437,0.0
2021,0.001004465111973758,0.0005371218654306956,0.0014617991210780796,0.0033735820312718406,0.0
2022,0.0011764142938301165,0.0006290711928434651,0.0017120391655221798,0.003951093233970434,0.0
2023,0.0013691648991486587,0.0007321464900810264,0.0019925542803108914,0.0045984741571992015,0.0
2024,0.0015842663432413132,0.0008471782765036059,0.0023056013126525744,0.005320933248639002,0.0
2025,0.0018233138978391932,0.0009750224006060236,0.0026535046383350715,0.006123834812530427,0.0
2026,0.0020879455124010416,0.0011165583948296452,0.0030386515838994035,0.00701268844547526,0.0
2027,0.0023798391084981353,0.0012726881481159723,0.003463488596457584,0.0079931401984951,0.0
2028,0.0027007097431411262,0.0014443345353887297,0.003930517243917753,0.00907096334792266,0.0
2029,0.003052306653011077,0.001632440016230125,0.004442290066547316,0.010252048823440989,0.0
2030,0.00343640967894991,0.001837964902845175,0.0050014055203853785,0.011542393540048598,0.0
2031,0.003854824944582847,0.0020618852248766896,0.005610501823212477,0.012948086196996287,0.0
2032,0.0043093797877876905,0.0023051901943625976,0.006272249703806967,0.014475290545395836,0.0
2033,0.0048019165489909124,0.0025688790294108913,0.00698934345474916,0.016130224740173463,0.0
2034,0.005334284878193937,0.002853956929586624,0.00776448977719586,0.01791913559556723,0.0
2035,0.0059083332684234545,0.0031614306442339993,0.008600395496473894,0.019848270234446436,0.0
2036,0.006525899927005416,0.003492303707128734,0.00949975431989555,0.021923845527074888,0.0
2037,0.007188802876365566,0.0038475712746912313,0.01046523247372722,0.02415201494289032,0.0
2038,0.007898829116681707,0.004228214464270756,0.01149945296605216,0.026538832230773635,0.0
2039,0.008657722722991677,0.004635194113156116,0.012604978283171274,0.0290902114838646,0.0
2040,0.009467172079162525,0.005069444092189378,0.013784291827116222,0.03181188429870062,0.0
2041,0.010328796279505855,0.005531864197036939,0.015039778140737559,0.03470935413583489,0.0
2042,0.011244130674365846,0.006023312604090767,0.016373701883554147,0.037787847796907324,0.0
2043,0.012214611572827107,0.006544597901322394,0.017788185576644175,0.04105226406026695,0.0
2044,0.01324156012999225,0.0070964707122686994,0.01928518615577812,0.044507119565527345,0.0
2045,0.014326165428034093,0.007679614915613217,0.020866470343741797,0.04815649197229917,0.0
2046,0.015469466795731086,0.008294638484719497,0.022533588905641423,0.052003960540281356,0.0
2047,0.016672335436615317,0.008942063986281577,0.024287849888453335,0.05605254436436349,0.0
2048,0.017935455477371333,0.009622318805757923,0.026130291007471853,0.06030463863997907,0.0
2049,0.01925930456229808,0.010335725173443736,0.028061651362666484,0.06476194938095696,0.0
2050,0.02064413406806512,0.01108249001674231,0.03008234258998461,0.06942542683247811,0.0
2051,0.022089949076458195,0.011862694708241733,0.032192419646838465,0.07429519803901434,0.0
2052,0.023596488278056087,0.012676284800641905,0.034391551482890935,0.07937049914680186,0.0
2053,0.02516320395277516,0.013523059805491086,0.0366789918065282,0.08464960792677022,0.0
2054,0.02678924220558924,0.014402663092211788,0.03905355020481568,0.09012977711320194,0.0
2055,0.028473423797558003,0.015314572123356521,0.0415135641139926,0.09580716970464093,0.0
2056,0.030214225856690757,0.016258089183383086,0.04405687205418827,0.10167679718166514,0.0
2057,0.03200976474917793,0.017232332745968384,0.046680788535390844,0.10773246158094446,0.0
2058,0.03385778044449223,0.018236229666972626,0.04938208111937529,0.11396670254402738,0.0
2059,0.035755622725325974,0.01926850839839668,0.052156950147621,0.12037075051775348,0.0
2060,0.03770023953944961,0.020327693357169906,0.055001011565467425,0.12693448709966565,0.0
2061,0.03968816784723174,0.021412100631545947,0.0579092833560625,0.13364641371369648,0.0
2062,0.04171552734549251,0.02251983522972535,0.060876176137155076,0.14049362989241343,0.0
2063,0.04377801746869417,0.02364879009350924,0.0638954885036037,0.14746182251079037,0.0
2064,0.045870918064908145,0.024796647096061122,0.06696040769328246,0.1545352673045042,0.0
2065,0.04798909408775365,0.025960880187917857,0.07006351607158148,0.16169684381586144,0.0
2066,0.05012700466114761,0.027138760877682123,0.07319680395303964,0.16892806496405688,0.0
2067,0.052278716862393236,0.028327366232599294,0.0763516892625171,0.17620912239909756,0.0
2068,0.054437924527178154,0.02952358955561297,0.07951904447730908,0.18351894865806995,0.0
2069,0.056597972341815954,0.030724153875527335,0.08268923123625502,0.19083529701463733,0.0
2070,0.05875188546706495,0.03192562839019568,0.08585214297200691,0.19813483984335797,0.0
2071,0.06089240486143461,0.033124447953282704,0.08899725581157661,0.20539328606428428,0.0
2072,0.06301202839691486,0.03431693565268757,0.09211368788154596,0.2125855179823368,0.0
2073,0.06510305781161362,0.03549932851971154,0.0951902670847022,0.21968574767489138,0.0
2074,0.06715765144620603,0.03666780635270055,0.09821560727335643,0.22666769275443432,0.0
