time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,0.0014780999457953434,0.005713707439326966,0.0018661641666363202,0.003565524189009165,0.0023912759735324842
2018,0.001786238743154291,0.006904841386681035,0.002255202534346051,0.004308827353109852,0.0028897841167921266
2019,0.002139397028795609,0.008270003021453615,0.002701080065345141,0.005160728625856792,0.003461124229492443
2020,0.002541613240931857,0.009824810092474726,0.003208896129585863,0.006130972188598198,0.004111826201506674
2021,0.0029970754350758973,0.01158546930043345,0.0037839400254710853,0.007229667012014242,0.004848656551443342
2022,0.003510115734197744,0.013568757489959168,0.004431684226416552,0.008467274422675664,0.005678608094991896
2023,0.004085205688636293,0.015792007941956877,0.005157778916841844,0.009854598394739218,0.0066088902775679696
2024,0.004726956361165054,0.018273120523105434,0.005968053017962851,0.011402789213005169,0.007646924293907204
2025,0.005440110856561517,0.021030535965302286,0.006868505042158202,0.013123326530146182,0.008800329391373346
2026,0.0062295345601475465,0.02408320011138118,0.007865290932875111,0.01502799643877411,0.010076906071278645
2027,0.007100206444022704,0.02745053467493027,0.008964713457381512,0.017128871891108836,0.01148461980212394
2028,0.008057209869510909,0.031152407002164755,0.010173211028543485,0.019438292149506122,0.013031583438187918
2029,0.00910572290713268,0.03520909911402183,0.011497345989990151,0.021968841347692086,0.014726038280295927
2030,0.01025100686210405,0.03964126974321406,0.01294379059914728,0.024733322587109936,0.016576332275418125
2031,0.011498392665293435,0.04446990785052822,0.014519310256526075,0.027744726664378362,0.018590894908456355
2032,0.012853265113689219,0.04971627769179664,0.01623074396776097,0.03101619541654617,0.02077820869373547
2033,0.01432104389824864,0.055401850260165246,0.018084980628787897,0.034560976862342954,0.023146776087317952
2034,0.015907160506110758,0.061548216644256595,0.020088929927328972,0.03839236973176058,0.02570508081048025
2035,0.01761703286037413,0.06817699275657928,0.02224949035529011,0.04252366241705186,0.02846154546396871
2036,0.019456037989326654,0.0753097170415814,0.024573514722501914,0.04696806713275698,0.03142448566459219
2037,0.021429482437251873,0.08296773985975078,0.027067772786747133,0.05173864850909329,0.03460206033681561
2038,0.02354256995659427,0.09117210228653977,0.029738910397408905,0.05684824542619196,0.03800221765584032
2039,0.025800366129126586,0.09994340257940292,0.032593404693509256,0.06230938518416731,0.04163263626364577
2040,0.028207760485611282,0.10930165336898497,0.035637516088826246,0.0681341914371484,0.04550066225792437
2041,0.03076942622277471,0.11926613015789528,0.03887723716190462,0.0743342861046337,0.0496132420167974
2042,0.03348977746782729,0.12985521089836685,0.042318238374452984,0.08092068508914468,0.053976850799751
2043,0.03637292414890289,0.14108620695595905,0.045965810678032765,0.08790368788990152,0.058597417182523565
2044,0.039422624571815126,0.15297518593376086,0.04982480512233418,0.09529276130501602,0.06348024344915532
2045,0.04264223574421499,0.16553678641466493,0.05389956950883596,0.10309641729089472,0.06862992205916602
2046,0.046034661593027326,0.17878402517751196,0.05819388226572191,0.11132208529967547,0.07405024843168587
2047,0.04960229929619031,0.1927280977704511,0.06271088381476927,0.11997597959711843,0.07974413039184641
2048,0.053346984086170245,0.2073781740402074,0.06745300586269483,0.12906296235389794,0.0857134947560578
2049,0.057269932922033424,0.22274119032170742,0.07242189910149771,0.1385864034071839,0.09195919161827404
2050,0.06137168722778439,0.23882163860285976,0.07761835958844272,0.14854803724571258,0.09848089687224301
2051,0.06565205510177767,0.2556213540850208,0.08304225432238098,0.15894781821517245,0.10527701369395079
2052,0.07011005351045868,0.2731393030564925,0.0886924466669356,0.16978377519116264,0.11234457384665611
2053,0.07474385084348491,0.2913713718955813,0.09456672214306108,0.1810518667994037,0.11967913972150321
2054,0.0795507103090714,0.3103101584808779,0.10066171523766916,0.19274583849281504,0.12727470815915778
2055,0.08452693528097496,0.3299447712730521,0.10697283855559893,0.20485708388783097,0.13512361739442438
2056,0.08966781746340056,0.35026063953077496,0.1134942153955927,0.21737451240154154,0.14321645847251113
2057,0.09496758870030532,0.3712393376702781,0.12021861680283576,0.23028442521634773,0.151541992562566
