time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,10.841518286831334,41.81084274694099,13.441624292431973,26.158945709616162,17.41835854338755
2018,11.0195665906882,42.67278096723074,13.679644907486422,26.65420573764925,17.613871243129182
2019,11.168949212599767,43.39676996821673,13.879488833793,27.06981351453875,17.777430574110852
2020,11.166397920175044,43.386955638789416,13.876328108638019,27.063666971731024,17.773318747909343
2021,11.640829194768079,45.68416089935662,14.511349319243722,28.38091250507803,18.293448665819742
2022,11.778435176309674,46.35339152785051,14.695934003607137,28.763682208106772,18.442701360075674
2023,11.889531319498413,46.895255511178185,14.845221064489829,29.072912131825525,18.56230649851647
2024,12.091197970404384,47.87687642948675,15.116239069300063,29.632710408856674,18.780270570770785
2025,12.288390183431423,48.83835588039219,15.38168380766979,30.17972041146469,18.992328157656353
2026,12.551071503106469,50.11944566384067,15.735750296298487,30.906969746873113,19.274307767384407
2027,12.81345275967539,51.4015555523587,16.090199588336493,31.632406583741272,19.554245407809432
2028,13.075587604347678,52.68537317848888,16.44526090942798,32.35593396852793,19.831886056319405
2029,13.337534847828655,53.971685438362286,16.801201002671647,33.07741501187061,20.10692321586966
2030,13.599359570654011,55.26139576733351,17.158330770111863,33.796666392651375,20.378990777659652
2031,13.766042620085578,56.089831361617335,17.387245157196425,34.25439197596337,20.54771343930231
2032,13.932705044404562,56.92223766173107,17.617452070334917,34.710346191157086,20.713570571704892
2033,14.099415203739959,57.7596066649232,17.84929343353097,35.16431343071938,20.87614643478934
2034,14.266250243235563,58.60307141363977,18.083164079847503,35.61602856457206,21.0349587085996
2035,14.433296699035173,59.453916498732276,18.31951587606037,36.065172408706424,21.189453179682204
2036,14.571159700317608,60.166053668737135,18.51727089138666,36.43352652800132,21.310442416068526
2037,14.709498812794488,60.88797793083076,18.71826607340523,36.79943008969279,21.42658617349803
2038,14.848417640420928,61.621252057973926,18.923056539379132,37.162469084065876,21.537198700315688
2039,14.988028159674501,62.3675632714472,19.132243675022995,37.52218975186619,21.641538499498722
2040,15.128449359998381,63.12869589616417,19.34646438899971,37.87811127872465,21.73882310413797
2041,15.2730833025544,63.923561873100404,19.571289721345924,38.237854482949196,21.830896450129874
2042,15.418747712789036,64.73695301037002,19.802491479558377,38.59261842410785,21.914156935452713
2043,15.565570028205464,65.57068144684818,20.040709041663145,38.941967440749295,21.98784419721914
2044,15.71367387614079,66.42644448579752,20.28653406883962,39.28553590594193,22.05127016024222
2045,15.863176122271273,67.30576855567179,20.54048859796182,39.62305318026797,22.103848516342886
2046,16.021779084528134,68.25166091738302,20.815324947465406,39.971419045727515,22.149558472243438
2047,16.181985338365973,69.22392416312898,21.099250230008394,40.31320002134255,22.183298866684325
2048,16.34387959762686,70.22335440855144,21.39249334010171,40.64850282546421,22.204900814008685
2049,16.507534717474822,71.25050073058226,21.69518521327125,40.97755366219382,22.214331442932526
