time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,17.108395377037425,44.856122167142786,23.482087214778083,50.345293340336376,17.41124635947555
2018,17.389493919389672,45.727196296545436,23.950963677334894,51.27331189977583,17.592451285305234
2019,17.6227259238679,46.44832400685355,24.35119704400903,52.04348837428425,17.741566365286314
2020,17.618700280519846,46.43778892486406,24.345682569596754,52.03165649156976,17.737454551681537
2021,17.938857360218538,47.40704450614798,24.921162520840742,53.08207445815421,17.93785760627204
2022,18.058925992193032,47.77166023750666,25.147965641215013,53.48022776128997,18.01137110978825
2023,18.183428062962907,48.14597264698884,25.393682368651014,53.89313434425879,18.086370572961442
2024,18.378315042778166,48.72310155424375,25.79507714781669,54.53767052916398,18.20299468302099
2025,18.506861427163678,49.09913659838791,26.078814490052928,54.96382061141581,18.277043956129173
2026,18.913723792168298,50.263586408112076,27.014215233706704,56.305454648867375,18.513808224775538
2027,19.307845803359573,51.36355166783617,27.976218073492394,57.59658087558143,18.735580402048477
2028,19.696811039227153,52.39215117342337,28.96264537756666,58.83435801422702,18.941454673061653
2029,20.06922644513284,53.34801221507949,30.002880968324007,60.01669706766906,19.13073891719073
2030,20.42544270901502,54.22947159061578,31.054650119843867,61.1424110979345,19.302997764442612
2031,20.5725094688878,54.57786281233817,31.549546427531748,61.60918673405642,19.36491728707771
2032,20.713803270060016,54.89057784495077,32.05719904652014,62.04870219177242,19.41807220967079
2033,20.84744691868651,55.168305153599945,32.57322364508032,62.46153826300682,19.462527443642177
2034,20.973602436544102,55.412189000855314,33.11116946125259,62.84862295059629,19.498443249431737
2035,21.091769860425497,55.62372731962071,33.655979244797486,63.21115496526113,19.526053082025975
2036,21.202007767778426,55.80160833843938,34.20854726023558,63.54550485143416,19.545044538465987
2037,21.298345359595785,55.951053754361574,34.77893345121687,63.85843837006891,19.556383982548965
2038,21.396147878430515,56.07390574633739,35.36570445545168,64.15142710204105,19.56036919067012
2039,21.488802804097002,56.171946180768366,35.97291821050785,64.4259028659866,19.55728157553913
2040,21.571939382335287,56.24683444702215,36.57760983627216,64.68321101955968,19.547372859503568
2041,21.636518125416625,56.28029021710973,37.13782826697394,64.88236143072153,19.5272475364574
2042,21.69297619838851,56.29486379847736,37.70142826715651,65.06791325963373,19.500999510742197
2043,21.75706837751722,56.29144218221671,38.272715086571026,65.24064182900894,19.468705007845863
2044,21.808272191914046,56.270749815917455,38.85198955145246,65.40120564182376,19.43040296928222
2045,21.8545700664318,56.23335642667166,39.443666533897066,65.5501518891226,19.38609713538731
2046,21.88773214701686,56.172417949174836,40.01092320883494,65.66900117450739,19.334518327750857
2047,21.93682448345696,56.095829652491176,40.59763566829842,65.77736258192064,19.276918858450347
2048,21.96369526547783,56.00372624768528,41.19628273736633,65.8754653760837,19.21320599695119
2049,22.00155055029057,55.896154225051895,41.80474291114503,65.96347502669597,19.143268243930542
2050,22.037084650392217,55.77308563066588,42.430020317249685,66.04150261388617,19.066978938123796
2051,22.054545534484625,55.63155730241727,43.062551355259636,66.10129573225116,18.983730580859156
2052,22.085984002940172,55.47435240218042,43.70725993834924,66.1512333958678,18.89385619361994
2053,22.117660676134783,55.30128559625358,44.36845798704441,66.19130618089233,18.797202115301214
2054,22.136964476603012,55.11214525061597,45.0688255622941,66.22148140596697,18.69361291279798
2055,22.15034230171294,54.90670257229929,45.77076806463744,66.24170844083339,18.582934213103652
2056,22.156841364684578,54.68476400249498,46.49699377930704,66.25205671801754,18.46502244510919
2057,22.16662424666807,54.44604644738674,47.25835164911608,66.25231882983101,18.33972625455459
2058,22.166809409099656,54.190317497569794,48.040944910198725,66.2424159364419,18.20691031777898
2059,22.145348290729068,53.91735750154208,48.811685662937776,66.22226659059613,18.066450629797956
2060,22.15110007941232,53.62696577828617,49.623999546979896,66.19178948776153,17.918236864114114
