time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,0.0005024274754784496,0.00026314459746709494,0.0007137438579582197,0.0016733491640871247,0.0
2018,0.0006071682744972388,0.00031800221720586544,0.0008625376752274255,0.0020221914090642157,0.0
2019,0.0007272113552830434,0.00038087435241709113,0.0010330697734564531,0.00242199834377871,0.0
2020,0.0008639271050189897,0.0004524787384997051,0.0012272869120956678,0.0028773340821806994,0.0
2021,0.0010187331648314675,0.0005335578599492008,0.0014472029791253902,0.003392920118866106,0.0
2022,0.001193091648932438,0.0006248774939351905,0.001694895040639254,0.003973626067452835,0.0
2023,0.001388506151752859,0.0007272251429072227,0.001972499089313937,0.004624459693004109,0.0
2024,0.0016065184856945411,0.0008414083262204938,0.0022822054103199766,0.005350556047551645,0.0
2025,0.0018487050997767975,0.0009682527048030371,0.002626253494085695,0.006157165543225369,0.0
2026,0.002116673132813248,0.0011086000146386104,0.0030069264301322875,0.0070496408087626534,0.0
2027,0.002412056056339804,0.001263305785682778,0.0034265447184482815,0.008033422180445117,0.0
2028,0.0027365088632783545,0.0014332368232552433,0.003887459435971509,0.009114021681087775,0.0
2029,0.003091702759006392,0.0016192684292798576,0.004392044696744514,0.010297005343043144,0.0
2030,0.0034793193121301787,0.0018222813411169756,0.004942689345210728,0.011587973733292633,0.0
2031,0.0039010440233048773,0.0020431583662691615,0.005541787823647467,0.012992540542275732,0.0
2032,0.004358559271766998,0.0022827806919368536,0.006191730156639331,0.014516309102573233,0.0
2033,0.004853536601020459,0.002542023849346665,0.006894890998056095,0.016164846709556716,0.0
2034,0.005387628307456541,0.0028217533139686638,0.007653617689356035,0.01794365662397654,0.0
2035,0.00596245829851156,0.003122819724245894,0.008470217282069875,0.0198581476459148,0.0
2036,0.006579612190572318,0.0034460537033147707,0.00934694248246748,0.021913601161588497,0.0
2037,0.00724062662118413,0.0037922602704695673,0.010285976482594647,0.024115135578984946,0.0
2038,0.007946977755453352,0.004162212831914708,0.011289416649472719,0.026467668086135834,0.0
2039,0.008700068972840869,0.004556646743634351,0.01235925705321605,0.028975873686841878,0.0
2040,0.009501217728086158,0.004976252443139542,0.013497369825571974,0.03164414149385549,0.0
2041,0.010351641588614608,0.0054216681513540544,0.014705485352628398,0.03447652828821782,0.0
2042,0.01125244346081015,0.00589347215113957,0.015985171319703558,0.037476709386894055,0.0
2043,0.012204596028872259,0.006392174654862999,0.017337810642562335,0.04064792689865995,0.0
2044,0.01320892544275949,0.006918209280099977,0.0187645783372721,0.0439929354907753,0.0
