time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,0.0014698424194709292,0.0057198428279478285,0.001845147928862183,0.0035608261488714746,0.0023912759735324842
2018,0.001776259717410365,0.006912255538834496,0.0022298049745248737,0.0043031497561642346,0.002889784053537457
2019,0.0021274435616754537,0.008278875773971949,0.002670659132978921,0.00515392436924823,0.0034611225031267955
2020,0.0025274029949747187,0.00983530458961336,0.0031727431048697383,0.006122862256564213,0.004111813604782655
2021,0.002980285300498906,0.011597681000630432,0.0037412631294523216,0.007220010586738683,0.0048486045431743625
2022,0.0034903678663261127,0.013582650322464192,0.00438158877234742,0.008455731719832138,0.005678454168619021
2023,0.004062049429250306,0.015807330100161377,0.0050992419353329144,0.009840681995781829,0.006608518749610725
2024,0.004699840529859826,0.018289272971588447,0.005899884877972311,0.011385788613266374,0.0076461364399150284
2025,0.005408353033161905,0.021046425899509443,0.00678930706921022,0.013102224246329893,0.008798810222050063
2026,0.006192288578654839,0.024097085245042806,0.007773410699679231,0.015001379069856,0.010074189104306757
2027,0.00705642582843246,0.027459847173322633,0.008858194691579975,0.01709482987612662,0.011480047355898974
2028,0.008005606384083703,0.03115355289122333,0.010049737046209282,0.019394305970010343,0.013024261568111274
2029,0.0090447192450026,0.035197228224059025,0.01135417537229637,0.021911651535059716,0.014714785332010009
2030,0.01017868368259668,0.03961001704605127,0.012777685441672258,0.024658784166974958,0.01655962132597414
2031,0.011412430407737366,0.044411108090709646,0.014326457624224076,0.027647649277935886,0.018566790610182238
2032,0.012750880912594393,0.04961965468215647,0.0160066710609377,0.030890170084215338,0.020744298930795917
2033,0.014198924873086369,0.05525468694863507,0.017824465442544995,0.03439819290158356,0.0231000998441948
2034,0.015761395504915916,0.06133501610524671,0.01978591027223405,0.03818342748903279,0.025642054481764296
2035,0.017443042774413397,0.06787913042543901,0.021896971503249364,0.04225738220095372,0.028377887788910407
2036,0.01924850437587067,0.07490508256103239,0.024163475457010128,0.04663129373307305,0.03131514108835039
2037,0.021182274399768483,0.08243036791992522,0.02659106994495969,0.05131605127791529,0.03446112083825682
2038,0.02324866963186791,0.09047179387111225,0.02918518253859708,0.056322114943016345,0.03782284348076695
2039,0.025451793441628554,0.09904533961808284,0.031950975957193366,0.061659428329388866,0.04140697630611764
2040,0.027795497240373664,0.10816600666693404,0.03489330057227202,0.06733732522076487,0.04521977429298662
2041,0.030283339514905545,0.11784765991335448,0.03801664406168623,0.07336443039477612,0.04926701292646182
2042,0.03291854247159264,0.12810285948642136,0.041325078285062614,0.07974855463779128,0.053553917042388106
2043,0.035703946359070385,0.1389426836153718,0.0448222034963377,0.08649658412505472,0.058085085800333856
2044,0.03864196157516586,0.15037654293089434,0.0485110900583551,0.09361436441778147,0.06286441394800184
2045,0.04173451870539505,0.16241198677428162,0.05239421787924449,0.10110657942952454,0.06789500960754863
2046,0.04498301668636596,0.17505450226612015,0.056473413850391715,0.10897662582519399,0.07317910888867615
2047,0.0483882693382162,0.18830730708331683,0.060749787631746696,0.11722648343820258,0.07871798771565465
2048,0.05195045056484478,0.2021711371051066,0.06522366620138315,0.12585658242345754,0.08451187134412765
2049,0.05566903858001273,0.21664403031880342,0.06989452766294722,0.1348656680065338,0.09055984213957895
2050,0.05954275958031992,0.23172110862024262,0.07476093488625152,0.14425066384162183,0.0968597462915218
2051,0.06356953135263246,0.24739435940197832,0.07982046964214341,0.1540065351512021,0.1034081002455112
2052,0.06774640737309513,0.26365241909230674,0.08506966798258123,0.16412615298825015,0.11019999774796833
2053,0.07206952202668113,0.2804803610864519,0.09050395770953287,0.17460016113522855,0.11722901851551717
2054,0.07653403764953963,0.29785949079566204,0.09611759887072834,0.18541684733082966,0.12448713965950324
2055,0.08113409417001552,0.315767150825183,0.10190362831516724,0.196562020693017,0.1319646511162572
2056,0.08586276219698283,0.3341765395740078,0.10785380943491416,0.20801889738238005,0.13965007645182653
2057,0.09071200047467477,0.3530565468222803,0.11395858831059641,0.21976799671996863,0.14753010052485177
