time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,0.17245022751369254,0.5309126995866004,0.27681960690978835,0.5791384109731895,0.11152249496566885
2018,0.2867378819381478,0.8768339414008968,0.46735914515408855,0.9652949826848994,0.18409470988322202
2019,0.23978681479376932,0.7271515326125252,0.3979013954889871,0.8093991980829769,0.15257620248421028
2020,0.0,0.0,0.0,0.0,0.0
2021,0.3301641103280852,0.97978386781486,0.5732461011785144,1.1228071798386339,0.20525165913367757
2022,0.1293840630640649,0.3784373000785402,0.23094877126986837,0.44194084417097623,0.07919195768483002
2023,0.1359110555194077,0.39049345909543587,0.2501811310797435,0.4663312201971895,0.08160798192280451
2024,0.21148064912271478,0.5955732812203832,0.40349138426888753,0.7302220964147565,0.12427024649946226
2025,0.1447195337927834,0.39781304021352204,0.28723833945984284,0.5030177367987464,0.08284808333023418
2026,0.4442505442344789,1.1879713503614493,0.9210712627067889,1.5568618176946032,0.24683845775067065
2027,0.43507286090179526,1.1256771959832104,0.9451307182376668,1.5372397316296773,0.23325222462883646
2028,0.4255338290558922,1.0598835337678871,0.970670646807562,1.5169228567192377,0.21889853258128833
2029,0.4155901544862909,0.991608472943738,0.997956303777747,1.4962704658020922,0.20399902946108525
2030,0.40615565768777595,0.9220680330207763,1.0269808279840795,1.4757098060271605,0.1888184685778587
2031,0.1836840521717743,0.3951824147389109,0.48976682574831126,0.6747316719691331,0.08048631324527918
2032,0.1800205270550049,0.3651435350242079,0.5052173751065592,0.6687118811435029,0.07389922152387599
2033,0.17688619814491738,0.33624774807291224,0.5212663099606076,0.663641014242002,0.06755533381558249
2034,0.17403675213155526,0.3089700838709571,0.5373747443075431,0.6597066212585734,0.06155786027132113
2035,0.1717303176562619,0.28369133460691237,0.5535344232173592,0.6570625498680162,0.05598772038315405
2036,0.1679616208214665,0.25760995290870503,0.5631951433918503,0.6481700556069975,0.050306597528360544
2037,0.16656587163698927,0.23727396500831463,0.5793835526750736,0.6486077380835286,0.04580056492123507
2038,0.16600029433096777,0.2193284777504647,0.595181590390851,0.6505539507049266,0.041808051601920776
2039,0.16569337530166228,0.20373037799936136,0.6112379878043646,0.654023461021454,0.03831936117512534
2040,0.16609541396136931,0.19037346131546187,0.6273568986407119,0.6590091641827157,0.03531105825742515
2041,0.14865170884115717,0.15937303754492604,0.572654961238142,0.5921588275793712,0.02914168988029584
2042,0.15025964709763168,0.15149094875446825,0.5889211959287908,0.6009448641553848,0.027305891327183834
2043,0.15227157786535336,0.14512018073207372,0.6057536598731369,0.6110660836956209,0.025790582903999718
2044,0.1546666788353897,0.14010660291879234,0.6231383188100276,0.6224940655154355,0.024562375384360537
2045,0.1574790409667078,0.13630486772073824,0.6410131358138398,0.6351996082653079,0.02358917571263459
2046,0.15187943130324233,0.1263222307624349,0.6236923306949578,0.6138900833268762,0.02160030125222769
2047,0.15552870680354072,0.12487128058924435,0.6430305522223262,0.6293883291895023,0.021118518415146323
2048,0.1594543738998592,0.12420809443683647,0.663132797017047,0.6460542974635181,0.02079900984496659
2049,0.16367768211317574,0.12424253043093915,0.6841446366429624,0.6638622316182035,0.020622089118932582
2050,0.16817301771883608,0.12489508121186177,0.705850796994411,0.6827847665548591,0.020570440484776076
2051,0.16906505210252673,0.12322806361211659,0.7118285243320124,0.6868082363157958,0.020159742980868565
2052,0.17414907322605372,0.12496595255836143,0.7352087105404403,0.7078769013586236,0.020325610508755143
2053,0.1794874196334137,0.12712852914895217,0.7595640663816124,0.7299570522464595,0.020574940196789997
2054,0.1850761562451834,0.12966696993593774,0.7847695168994506,0.7530066723747519,0.020897937156272823
2055,0.190901236468556,0.13254222113442826,0.8107878472757482,0.7769777230363141,0.021285951421925083
2056,0.19701102717668625,0.1357608787029553,0.8378076996635361,0.802074815605066,0.021738308457364422
2057,0.2032612081795009,0.1392003598314834,0.8653423433210752,0.8277155884535243,0.0222339099702547
2058,0.20969754487502076,0.14287325936539114,0.8935504671598209,0.8540906185585572,0.022773568823836837
2059,0.21629982650175159,0.14674944202556886,0.9223287942655792,0.8811212652287683,0.023351429618001365
2060,0.2230458317629118,0.150799995688239,0.9516389442873154,0.9087201163224986,0.02396199859436409
2061,0.22700870229944514,0.15304028135870554,0.969002863817122,0.9249657719218635,0.024289524137386467
2062,0.23395108472516576,0.1573496952797796,0.9990224658088589,0.9533380749722451,0.024949375760817558
2063,0.24095823045731324,0.16174945324956638,1.029269983404499,0.9819635631927666,0.025626601008314757
2064,0.24799954289718537,0.1662120670175912,1.059621945680838,1.0107191405810254,0.02631639108811572
2065,0.25504245118119584,0.17070981534480217,1.0899453129764567,1.0394734152063274,0.02701397160875585
2066,0.2680814618809626,0.17924574660056355,1.1458677881455326,1.0926602575790174,0.028352195448298808
2067,0.27498582361295054,0.18370119461751938,1.1755466343544485,1.1208383017900467,0.029046384453448443
2068,0.2817848343174997,0.18810808924843236,1.2047524225658492,1.1485819350809074,0.029734328149304403
2069,0.2884398457952557,0.19243743714262795,1.2333228897358104,1.1757343555161222,0.03041123389282139
2070,0.29491141650632396,0.1966602117656223,1.2610925056360442,1.2021354136652032,0.031072336386296476
2071,0.2805507198083474,0.18700996790384178,1.1997601773852897,1.1436144217311746,0.029542740876224643
2072,0.286565612281849,0.1909575852590082,1.2255465382168698,1.1681472088371314,0.03016229916396851
2073,0.29227712189463056,0.1947119277450105,1.2500262258750645,1.1914412583122667,0.03075191376493697
2074,0.29764689936204786,0.19824617764216124,1.2730365410383702,1.2133405337701566,0.031307265672674466
2075,0.3026380976791724,0.2015347076135899,1.2944210131025133,1.233695079286155,0.031824236356210345
2076,0.3144283879914484,0.2093556915177868,1.3448811245354932,1.281764827714243,0.03305723757666888
2077,0.3185175289611255,0.21205307933630263,1.36239748323781,1.298439972425349,0.03348149060360191
2078,0.3221330990975002,0.21443920962729468,1.377884068623689,1.313183678995736,0.033856863337594655
2079,0.32524987311670667,0.21649669220744955,1.3912336020197078,1.3258932529838092,0.03418057074308026
2080,0.3278469384298605,0.21821109788899704,1.4023571584680958,1.3364835601097922,0.0344503012148416
2081,0.3046277954237317,0.20274584045580946,1.303049101967783,1.2418321150808698,0.03200799228182886
2082,0.3061026158209491,0.20371847090580172,1.309366921824552,1.247846351088911,0.032160955171486254
2083,0.3070260950457265,0.20432572615123043,1.3133247459259432,1.251612654097621,0.03225633883988393
2084,0.3073991385772739,0.2045679680587867,1.3149266967977518,1.253134770521712,0.03229418456069874
2085,0.30722890066848324,0.2044497533609148,1.3142035889158687,1.2524419120036634,0.03227519823066945
