time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,0.10714237285534031,0.5210110837658118,0.1457266268665557,0.2977961960113697,0.11863467887766979
2018,0.17936543786821396,0.8726669124006434,0.24387987239517755,0.4982444423228919,0.19840248385842807
2019,0.15118212953375085,0.7360087734214837,0.20547854715619368,0.4196568349277743,0.1670204552111571
2020,0.0,0.0,0.0,0.0,0.0
2021,0.4767940452638226,2.325137980519291,0.6473431242923147,1.3209527160693026,0.524978574461843
2022,0.1410276628264698,0.6885131027059183,0.1913371365676369,0.39021243123831434,0.1549313023509199
2023,0.11520222732738945,0.5632005836830621,0.1561638765142045,0.3182563174428413,0.12621402871836515
2024,0.2066136280944322,1.0117680355660679,0.2797841313179689,0.569702510894734,0.22561099654821895
2025,0.20308072524764162,0.9964621494109397,0.27465051673443147,0.55866853082053,0.22085791627694165
2026,0.26987099045345464,1.327387839770928,0.36441747656759454,0.7403299090281533,0.292056515799339
2027,0.27089411384827167,1.3362994299437119,0.3651191194195287,0.7406224510495574,0.2914222602271458
2028,0.27215339453690945,1.3471997716442923,0.3659946726638369,0.741026732192154,0.2906722319481593
2029,0.2736785995004203,1.3604033393085595,0.36705487532837155,0.7415154892084501,0.28976319783055104
2030,0.275504010344799,1.376275585049875,0.3683115198108585,0.7420551963911485,0.2886438940654135
2031,0.18106297505636146,0.9098097882147005,0.24112547863986583,0.48424011640289,0.18731355655111165
2032,0.1831654814967416,0.9267303969004961,0.24281142952378765,0.4857438404777341,0.18663534109632038
2033,0.1856038641338567,0.9466350654541624,0.24471746292541538,0.4873056763554756,0.18572263917176696
2034,0.18841856419079886,0.969949610926724,0.24685841872403094,0.4888895084584764,0.18451735462073776
2035,0.19165275643556337,0.9971318577834277,0.24924957459600156,0.49045468981176826,0.18295601654657206
2036,0.16452388757353406,0.8663314449012367,0.2121544309314808,0.41432458708649544,0.15241372205091525
2037,0.16853142933630375,0.8994191650940228,0.21522150829636158,0.4166491706476562,0.15074581776631607
2038,0.17304241310984456,0.9372284833181453,0.21857485528552206,0.41889959868647136,0.14861474447350412
2039,0.17809262238997875,0.980128737783405,0.22222890599980916,0.4210487346722733,0.14597243544667676
2040,0.1837105672153945,1.0284037851407626,0.22619698498536642,0.42308170392513694,0.14278526689717588
2041,0.1935286894420299,1.10281087082645,0.23487746395462217,0.4330898018884893,0.14168658800869793
2042,0.20033726331814977,1.1626237222088813,0.2394574806287395,0.4347067335884803,0.13723733612258876
2043,0.2077289209179663,1.2278315160602542,0.24438195067970414,0.4362854702471849,0.13228467894895085
2044,0.21567598955066705,1.298058595911056,0.2496554919895993,0.43790534884408416,0.12690620647223622
2045,0.22413589890034838,1.3727560309856373,0.25528013249311793,0.4396696478719554,0.1212082781598315
2046,0.24202905985528209,1.5071255946569906,0.2713163655952802,0.4587091640053563,0.11976020433223528
2047,0.25146414741067313,1.5902573499732877,0.2776202252880736,0.46079096115640716,0.11348452483273495
2048,0.26122569749962515,1.6755443893467261,0.28426860089999967,0.4634121712668987,0.10731544208041643
2049,0.2712501927241766,1.7622163036067104,0.29125599521271905,0.46669537606703004,0.10138982054211929
2050,0.281481560551768,1.8496014373712417,0.2985760735526572,0.47074331026362654,0.09582468751509214
2051,0.2723466565064044,1.8075581056453172,0.28573473474422806,0.4438122888487379,0.08464250197626538
2052,0.2827073697881567,1.8927059525133132,0.29373311238500605,0.4500773743357299,0.08050732248585682
2053,0.2931933985647831,1.9776644685333722,0.3020419258009058,0.4572084180169263,0.07686946148620633
2054,0.3037879594970547,2.0622803040052315,0.31065092082942686,0.46520526390664463,0.07374253930570437
2055,0.3144801263174115,2.146484597367204,0.31954799332935785,0.4740477373632255,0.07112151899609671
2056,0.33633258905028995,2.3061718844122456,0.3399064322555025,0.5001614998608591,0.07133495086794701
2057,0.34722397872279714,2.3900156185750974,0.3493074666425191,0.51041925339408,0.0695312935825707
2058,0.3581850514457209,2.4733894545745536,0.35894502935494765,0.5213948437513106,0.06816786152525435
2059,0.36920862212810085,2.556334024590717,0.3687961022469056,0.5330193219009863,0.06720277297767081
2060,0.3802842678353013,2.6388684904709083,0.37883426680459004,0.5452184500514459,0.0665931313335876
2061,0.3993299073540444,2.7761265918447355,0.3969139988869799,0.5692212919527203,0.06764030608954724
2062,0.4104216643747115,2.8575726419290346,0.4071785764151458,0.582221385107243,0.06757229051836589
2063,0.4215062747117042,2.938429430685114,0.41753062290514237,0.5955609943640396,0.06774529351872055
2064,0.4325555787927574,3.0185721251818873,0.42792971692876963,0.6091540089151817,0.06812270254812497
2065,0.44353667756220966,3.097834698183148,0.4383321714622167,0.6229129061111528,0.06867080390868968
2066,0.44979955122582943,3.143773015200952,0.4441366705809921,0.6302854248291525,0.06865464664708289
2067,0.46053954169103156,3.2206862598835597,0.4544174596608305,0.6441369099764639,0.06946410183832452
2068,0.47108799541690094,3.296008023980592,0.464553428006806,0.6578838291135098,0.07035779977834462
